CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13175630,2024-01-11 22:28:00,Октябрьская,"ОКТ, ВЧДЭ-28 ВОЛХОВСТРОЙ",,,,Провисание автосцепки грузового вагона,CV,2024,,,,,,,10 days 12:53:00,15173.0,555.0,33,0.02190280629705681
3,13179929,2024-01-11 23:56:00,Восточно-Сибирская,"КРАС, ВЧДЭ-1 БОГОТОЛ",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,10 days 14:21:00,15261.0,88.0,34,0.022587268993839837
2,13175694,2024-01-12 01:22:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,48ч)",,,Технологический нагрев буксового узла,CV,2024,0.0,"0,48ч",,,,,10 days 15:47:00,15347.0,86.0,35,0.02327173169062286
1,13188245,2024-01-12 16:50:00,Забайкальская,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК","139шт (к учету 118) ч(к учету 243,73ч)","12шт (к учету 4) ч(к учету 3,22ч)","6шт (к учету 5) ч(к учету 1,72)ч",Ползун на поверхности катания колеса грузового вагона,CV,2024,118.0,"243,73ч",4.0,"3,22ч",5.0,,11 days 07:15:00,16275.0,928.0,36,0.023956194387405885
2,13181900,2024-01-13 04:07:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,67ч)",,,Несоответствие зазоров скользуна грузового вагона,CV,2024,0.0,"0,67ч",,,,,11 days 18:32:00,16952.0,677.0,37,0.024640657084188913
2,13178600,2024-01-13 13:34:00,Забайкальская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","3шт (к учету 2) ч(к учету 0,88ч)",,,Излом тормозной колодки грузового вагона,CV,2024,2.0,"0,88ч",,,,,12 days 03:59:00,17519.0,567.0,38,0.025325119780971937
3,13180118,2024-01-13 15:55:00,Свердловская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,12 days 06:20:00,17660.0,141.0,39,0.026009582477754964
3,13178828,2024-01-13 18:10:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Излом кронштейна расцепного привода грузового вагона,CV,2024,,,,,,,12 days 08:35:00,17795.0,135.0,40,0.026694045174537988
2,13179012,2024-01-14 01:45:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-11 АЛТАЙСКАЯ","1шт ч(к учету 0,68ч)",,,Просадка уплотнения усл. № 305.134 клапана мягкости,CV,2024,0.0,"0,68ч",,,,,12 days 16:10:00,18250.0,455.0,41,0.02737850787132101
3,13179015,2024-01-14 02:20:00,Октябрьская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Трещина центрирующей балочки грузового вагона,CV,2024,,,,,,,12 days 16:45:00,18285.0,35.0,42,0.02806297056810404
