CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
3,13272212,2024-03-23 14:32:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,81 days 18:16:00,117736.0,938.0,154,0.2214182344428364,Весна,0.0015916084340088,0
2,13279228,2024-03-25 13:29:00,Горьковская,"ГОРЬК, ШЧ-10",,"1шт ч(к учету 0,23ч)",,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,1.0,"0,23ч",,,83 days 17:13:00,120553.0,2817.0,155,0.2228654124457308,Весна,0.0015916084340088,0
2,13276069,2024-03-27 00:15:00,Горьковская,"ГОРЬК, ШЧ-3","6шт ч(к учету 3,33ч)",,,"Жилы, обрыв",CSH,2024,6.0,"3,33ч",,,,,85 days 03:59:00,122639.0,2086.0,156,0.2243125904486251,Весна,0.0015916084340088,0
3,13278163,2024-03-27 01:15:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,85 days 04:59:00,122699.0,60.0,157,0.2257597684515195,Весна,0.0015916084340088,0
3,13278211,2024-03-27 15:30:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,85 days 19:14:00,123554.0,855.0,158,0.2272069464544139,Весна,0.0015916084340088,0
2,13277640,2024-03-27 22:45:00,Горьковская,"ГОРЬК, ШЧ-10",,"1шт ч(к учету 0,13ч)",,"Жилы, окисление",CSH,2024,,,1.0,"0,13ч",,,86 days 02:29:00,123989.0,435.0,159,0.2286541244573082,Весна,0.0015916084340088,0
3,13278200,2024-03-27 23:20:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Релейный ОК, программное обеспечение, сбой",CSH,2024,,,,,,,86 days 03:04:00,124024.0,35.0,160,0.2301013024602026,Весна,0.0015916084340088,0
3,13278192,2024-03-27 23:45:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,86 days 03:29:00,124049.0,25.0,161,0.2315484804630969,Весна,0.0015916084340088,0
3,13282084,2024-03-29 01:00:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Релейный ОК, МПК, неисправность",CSH,2024,,,,,,,87 days 04:44:00,125564.0,1515.0,162,0.2329956584659913,Весна,0.0015916084340088,0
3,13282966,2024-03-29 01:04:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,87 days 04:48:00,125568.0,4.0,163,0.2344428364688856,Весна,0.0015916084340088,0
2,13280051,2024-03-29 08:36:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,"1шт ч(к учету 0,35ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,1.0,"0,35ч",,,87 days 12:20:00,126020.0,452.0,164,0.23589001447178,Весна,0.0015916084340088,0
3,13282997,2024-03-29 11:06:00,Горьковская,"ГОРЬК, ИЧ-5 ИЖЕВСК Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,87 days 14:50:00,126170.0,150.0,165,0.2373371924746743,Весна,0.0015916084340088,0
3,13282959,2024-03-29 16:04:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,Нарушение контакта наконечник/вывод ДТ,CSH,2024,,,,,,,87 days 19:48:00,126468.0,298.0,166,0.2387843704775687,Весна,0.0015916084340088,0
3,13282971,2024-03-29 17:27:00,Горьковская,"ГОРЬК, ИЧ-5 ИЖЕВСК Ш",,,,"Курбельный контакт, потеря контакта",CSH,2024,,,,,,,87 days 21:11:00,126551.0,83.0,167,0.2402315484804631,Весна,0.0015916084340088,0
3,13282998,2024-03-29 19:37:00,Горьковская,"ГОРЬК, ИЧ-5 ИЖЕВСК Ш",,,,Необеспечение электропитания подзаряда,CSH,2024,,,,,,,87 days 23:21:00,126681.0,130.0,168,0.2416787264833574,Весна,0.0015916084340088,0
3,13284144,2024-03-29 20:31:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,88 days 00:15:00,126735.0,54.0,169,0.2431259044862518,Весна,0.0015916084340088,0
3,13285184,2024-03-30 07:23:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,88 days 11:07:00,127387.0,652.0,170,0.2445730824891461,Весна,0.0015916084340088,0
2,13284259,2024-03-30 08:40:00,Горьковская,"ГОРЬК, ШЧ-7",,,"1шт ч(к учету 0,1)ч",Сбой АЛС с задержкой поезда,CSH,2024,,,,,1.0,"0,1ч",88 days 12:24:00,127464.0,77.0,171,0.2460202604920405,Весна,0.0015916084340088,0
2,13280688,2024-03-30 09:20:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","7шт ч(к учету 1,63ч)","1шт ч(к учету 0,32ч)","3шт (к учету 2) ч(к учету 0,7)ч","Электродвигатель, прочие типы, неисправность",CSH,2024,7.0,"1,63ч",1.0,"0,32ч",2.0,"0,7ч",88 days 13:04:00,127504.0,40.0,172,0.2474674384949348,Весна,0.0015916084340088,0
2,13280593,2024-03-30 09:28:00,Горьковская,"ГОРЬК, ШЧ-3",,"1шт ч(к учету 0,27ч)","2шт ч(к учету 0,27)ч",Обрыв монтажного провода,CSH,2024,,,1.0,"0,27ч",2.0,"0,27ч",88 days 13:12:00,127512.0,8.0,173,0.2489146164978292,Весна,0.0015916084340088,0
3,13284130,2024-03-30 10:22:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,88 days 14:06:00,127566.0,54.0,174,0.2503617945007236,Весна,0.0015916084340088,0
3,13280876,2024-03-30 16:46:00,Горьковская,"ГОРЬК, ШЧ-3",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,88 days 20:30:00,127950.0,384.0,175,0.2518089725036179,Весна,0.0015916084340088,0
3,13285218,2024-03-30 17:12:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,88 days 20:56:00,127976.0,26.0,176,0.2532561505065123,Весна,0.0015916084340088,1
3,13285504,2024-03-30 18:02:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,88 days 21:46:00,128026.0,50.0,177,0.2547033285094066,Весна,0.0015916084340088,0
3,13280926,2024-03-30 18:07:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Короткое замыкание пластин,CSH,2024,,,,,,,88 days 21:51:00,128031.0,5.0,178,0.256150506512301,Весна,0.0015916084340088,0
3,13283967,2024-03-30 19:58:00,Горьковская,"ГОРЬК, ШЧ-8",,,,"Кнопки, излом контакта",CSH,2024,,,,,,,88 days 23:42:00,128142.0,111.0,179,0.2575976845151954,Весна,0.0015916084340088,0
3,13284568,2024-03-30 20:28:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Диод, пробой",CSH,2024,,,,,,,89 days 00:12:00,128172.0,30.0,180,0.2590448625180897,Весна,0.0015916084340088,0
3,13285502,2024-03-30 22:59:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,89 days 02:43:00,128323.0,151.0,181,0.260492040520984,Весна,0.0015916084340088,0
3,13285151,2024-03-30 23:20:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,89 days 03:04:00,128344.0,21.0,182,0.2619392185238784,Весна,0.0015916084340088,0
2,13281106,2024-03-31 00:11:00,Горьковская,"ГОРЬК, ШЧ-12","1шт ч(к учету 0,25ч)",,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,1.0,"0,25ч",,,,,89 days 03:55:00,128395.0,0.0,183,0.2633863965267728,Весна,0.0015916084340088,0
3,13283901,2024-03-31 00:11:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Системный блок, сбой программного обеспечения",CSH,2024,,,,,,,89 days 03:55:00,128395.0,51.0,184,0.2648335745296671,Весна,0.0015916084340088,0
3,13284152,2024-03-31 00:55:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,89 days 04:39:00,128439.0,44.0,185,0.2662807525325615,Весна,0.0015916084340088,0
3,13282501,2024-03-31 01:15:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,89 days 04:59:00,128459.0,20.0,186,0.2677279305354558,Весна,0.0015916084340088,0
3,13284324,2024-03-31 02:00:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Системный блок, сбой программного обеспечения",CSH,2024,,,,,,,89 days 05:44:00,128504.0,45.0,187,0.2691751085383502,Весна,0.0015916084340088,0
3,13282879,2024-03-31 03:16:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Системный блок, сбой программного обеспечения",CSH,2024,,,,,,,89 days 07:00:00,128580.0,76.0,188,0.2706222865412446,Весна,0.0015916084340088,0
3,13284297,2024-03-31 03:52:00,Горьковская,"ГОРЬК, ШЧ-7",,,,Неисправность петель связи,CSH,2024,,,,,,,89 days 07:36:00,128616.0,36.0,189,0.2720694645441389,Весна,0.0015916084340088,0
2,13281302,2024-03-31 07:20:00,Горьковская,"ГОРЬК, ШЧ-14","2шт ч(к учету 0,73ч)",,,"Жилы, внутренний обрыв",CSH,2024,2.0,"0,73ч",,,,,89 days 11:04:00,128824.0,208.0,190,0.2735166425470333,Весна,0.0015916084340088,0
3,13286699,2024-03-31 08:22:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,89 days 12:06:00,128886.0,62.0,191,0.2749638205499276,Весна,0.0015916084340088,0
3,13286344,2024-03-31 10:01:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,89 days 13:45:00,128985.0,99.0,192,0.276410998552822,Весна,0.0015916084340088,0
3,13287503,2024-03-31 10:36:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Предохранитель, перегорание нити",CSH,2024,,,,,,,89 days 14:20:00,129020.0,35.0,193,0.2778581765557164,Весна,0.0015916084340088,0
2,13281639,2024-03-31 17:46:00,Горьковская,"ГОРЬК, ШЧ-12",,"2шт ч(к учету 0,28ч)",,"Лампы, перегорание основной нити",CSH,2024,,,2.0,"0,28ч",,,89 days 21:30:00,129450.0,430.0,194,0.2793053545586107,Весна,0.0015916084340088,0
3,13283989,2024-03-31 20:57:00,Горьковская,"ГОРЬК, ШЧ-8",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,90 days 00:41:00,129641.0,191.0,195,0.280752532561505,Весна,0.0015916084340088,0
3,13282800,2024-03-31 21:46:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,90 days 01:30:00,129690.0,49.0,196,0.2821997105643994,Весна,0.0015916084340088,0
3,13281969,2024-04-01 05:25:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,90 days 09:09:00,130149.0,459.0,197,0.2836468885672937,Весна,0.0015916084340088,0
3,13288267,2024-04-03 17:00:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"DEM, сбой программного обеспечения",CSH,2024,,,,,,,92 days 20:44:00,133724.0,3575.0,198,0.2850940665701881,Весна,0.0015916084340088,0
3,13294151,2024-04-04 15:45:00,Горьковская,"ГОРЬК, ШЧ-8",,,,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,,,,,,,93 days 19:29:00,135089.0,1365.0,199,0.2865412445730825,Весна,0.0015916084340088,0
1,13293243,2024-04-05 17:21:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","3шт (к учету 2) ч(к учету 3,17ч)",,,Обрыв перемычки,CSH,2024,2.0,"3,17ч",,,,,94 days 21:05:00,136625.0,1536.0,200,0.2879884225759768,Весна,0.0015916084340088,0
1,13293548,2024-04-05 20:25:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","1шт ч(к учету 2,12ч)",,,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,1.0,"2,12ч",,,,,95 days 00:09:00,136809.0,184.0,201,0.2894356005788712,Весна,0.0015916084340088,0
3,13295909,2024-04-08 02:04:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Диод, пробой",CSH,2024,,,,,,,97 days 05:48:00,140028.0,3219.0,202,0.2908827785817655,Весна,0.0015916084340088,0
3,13296540,2024-04-08 10:16:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Обрыв,CSH,2024,,,,,,,97 days 14:00:00,140520.0,492.0,203,0.2923299565846599,Весна,0.0015916084340088,0
3,13299963,2024-04-09 10:40:00,Горьковская,"ГОРЬК, ИЧ-4 КАНАШ Ш",,,,Нарушение регулировки,CSH,2024,,,,,,,98 days 14:24:00,141984.0,1464.0,204,0.2937771345875543,Весна,0.0015916084340088,0
2,13303214,2024-04-10 23:40:00,Горьковская,"ГОРЬК, ШЧ-3",,,"1шт ч(к учету 0,17)ч","Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,1.0,"0,17ч",100 days 03:24:00,144204.0,2220.0,205,0.2952243125904486,Весна,0.0015916084340088,0
2,13303604,2024-04-11 07:08:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш",,,"1шт ч(к учету 0,12)ч","Контактная система, увеличенное сопротивление",CSH,2024,,,,,1.0,"0,12ч",100 days 10:52:00,144652.0,448.0,206,0.2966714905933429,Весна,0.0015916084340088,0
2,13303990,2024-04-11 09:39:00,Горьковская,"ГОРЬК, ШЧ-8","3шт ч(к учету 1,27ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,3.0,"1,27ч",,,,,100 days 13:23:00,144803.0,151.0,207,0.2981186685962373,Весна,0.0015916084340088,0
3,13305290,2024-04-11 16:17:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Кнопки, нарушение регулировки контакта при работе внутри пульта",CSH,2024,,,,,,,100 days 20:01:00,145201.0,398.0,208,0.2995658465991317,Весна,0.0015916084340088,0
2,13305683,2024-04-12 01:01:00,Горьковская,"ГОРЬК, ШЧ-14","3шт ч(к учету 1,13ч)",,,Излом наконечника,CSH,2024,3.0,"1,13ч",,,,,101 days 04:45:00,145725.0,524.0,209,0.301013024602026,Весна,0.0015916084340088,0
2,13305699,2024-04-12 01:10:00,Горьковская,"ГОРЬК, ШЧ-12","4шт ч(к учету 1,47ч)",,,"Не срабатывание (не перегорание), коммутационные перенапряжения",CSH,2024,4.0,"1,47ч",,,,,101 days 04:54:00,145734.0,9.0,210,0.3024602026049204,Весна,0.0015916084340088,0
2,13305970,2024-04-12 05:16:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","1шт ч(к учету 0,35ч)","4шт (к учету 2) ч(к учету 1,05ч)","2шт ч(к учету 0,38)ч","Жилы, внутренний обрыв",CSH,2024,1.0,"0,35ч",2.0,"1,05ч",2.0,"0,38ч",101 days 09:00:00,145980.0,246.0,211,0.3039073806078147,Весна,0.0015916084340088,0
2,13307488,2024-04-12 19:57:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)","1шт ч(к учету 0,68ч)","2шт ч(к учету 0,32ч)",,"Контактная система, увеличенное сопротивление",CSH,2024,1.0,"0,68ч",2.0,"0,32ч",,,101 days 23:41:00,146861.0,881.0,212,0.3053545586107091,Весна,0.0015916084340088,0
2,13307598,2024-04-12 23:31:00,Горьковская,"ГОРЬК, ШЧ-3","5шт (к учету 4) ч(к учету 3,15ч)",,"1шт ч(к учету 0,62)ч",Сообщение,CSH,2024,4.0,"3,15ч",,,1.0,"0,62ч",102 days 03:15:00,147075.0,214.0,213,0.3068017366136035,Весна,0.0015916084340088,0
2,13307668,2024-04-13 01:23:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","1шт ч(к учету 0,25ч)",,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,1.0,"0,25ч",,,,,102 days 05:07:00,147187.0,112.0,214,0.3082489146164978,Весна,0.0015916084340088,0
2,13310119,2024-04-15 09:55:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,"3шт ч(к учету 0,8ч)",,Обрыв монтажного провода,CSH,2024,,,3.0,"0,8ч",,,104 days 13:39:00,150579.0,3392.0,215,0.3096960926193922,Весна,0.0015916084340088,0
2,13311099,2024-04-15 21:44:00,Горьковская,"ГОРЬК, ШЧ-10",,"2шт (к учету 1) ч(к учету 0,27ч)",,Касание закруток,CSH,2024,,,1.0,"0,27ч",,,105 days 01:28:00,151288.0,709.0,216,0.3111432706222865,Весна,0.0015916084340088,0
3,13311652,2024-04-16 06:15:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Повреждение пайки выводов клемм,CSH,2024,,,,,,,105 days 09:59:00,151799.0,511.0,217,0.3125904486251809,Весна,0.0015916084340088,0
3,13311754,2024-04-16 07:57:00,Горьковская,"ГОРЬК, ШЧ-3",,,,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,,,,,,,105 days 11:41:00,151901.0,102.0,218,0.3140376266280753,Весна,0.0015916084340088,0
3,13313389,2024-04-17 05:54:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,106 days 09:38:00,153218.0,1317.0,219,0.3154848046309696,Весна,0.0015916084340088,0
3,13315501,2024-04-18 08:19:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,107 days 12:03:00,154803.0,1585.0,220,0.3169319826338639,Весна,0.0015916084340088,0
2,13320370,2024-04-21 12:43:00,Горьковская,"ГОРЬК, ШЧ-14","3шт ч(к учету 1,62ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,3.0,"1,62ч",,,,,110 days 16:27:00,159387.0,4584.0,221,0.3183791606367583,Весна,0.0015916084340088,0
2,13320540,2024-04-21 14:36:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,"2шт ч(к учету 0,52)ч","Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,2.0,"0,52ч",110 days 18:20:00,159500.0,113.0,222,0.3198263386396526,Весна,0.0015916084340088,0
3,13320933,2024-04-21 22:11:00,Горьковская,"ГОРЬК, ШЧ-7",,,,Излом наконечника,CSH,2024,,,,,,,111 days 01:55:00,159955.0,455.0,223,0.321273516642547,Весна,0.0015916084340088,0
3,13326363,2024-04-22 09:20:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Релейный ОК, программное обеспечение, сбой",CSH,2024,,,,,,,111 days 13:04:00,160624.0,669.0,224,0.3227206946454414,Весна,0.0015916084340088,0
3,13322111,2024-04-22 12:57:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш",,,,"Кнопки, нарушение состояния паек",CSH,2024,,,,,,,111 days 16:41:00,160841.0,217.0,225,0.3241678726483357,Весна,0.0015916084340088,0
3,13322575,2024-04-22 18:58:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,111 days 22:42:00,161202.0,361.0,226,0.3256150506512301,Весна,0.0015916084340088,0
1,13322560,2024-04-22 19:15:00,Горьковская,"ГОРЬК, ИЧ-3 МУРАШИ Ш","4шт ч(к учету 2,65ч)",,,"Обрыв, коррозия металла",CSH,2024,4.0,"2,65ч",,,,,111 days 22:59:00,161219.0,17.0,227,0.3270622286541244,Весна,0.0015916084340088,0
3,13324126,2024-04-23 12:50:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,112 days 16:34:00,162274.0,1055.0,228,0.3285094066570188,Весна,0.0015916084340088,0
2,13351361,2024-04-23 13:35:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,"1шт ч(к учету 0,15)ч","Нарушение контакта в разъемах блоков, сообщение",CSH,2024,,,,,1.0,"0,15ч",112 days 17:19:00,162319.0,45.0,229,0.3299565846599132,Весна,0.0015916084340088,0
2,13324660,2024-04-23 17:45:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)","3шт ч(к учету 1,67ч)",,,"Конденсатор, снижение емкости",CSH,2024,3.0,"1,67ч",,,,,112 days 21:29:00,162569.0,250.0,230,0.3314037626628075,Весна,0.0015916084340088,0
3,13325462,2024-04-23 20:56:00,Горьковская,"ГОРЬК, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,113 days 00:40:00,162760.0,191.0,231,0.3328509406657018,Весна,0.0015916084340088,0
2,13324749,2024-04-23 21:49:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,"1шт ч(к учету 0,1ч)",,"Контактная система, подгар контактов",CSH,2024,,,1.0,"0,1ч",,,113 days 01:33:00,162813.0,53.0,232,0.3342981186685962,Весна,0.0015916084340088,0
2,13324789,2024-04-23 23:10:00,Горьковская,"ГОРЬК, ШЧ-7",,"1шт ч(к учету 0,12ч)",,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",CSH,2024,,,1.0,"0,12ч",,,113 days 02:54:00,162894.0,81.0,233,0.3357452966714906,Весна,0.0015916084340088,0
2,13325172,2024-04-24 03:37:00,Горьковская,"ГОРЬК, ШЧ-7","5шт ч(к учету 2,18ч)","2шт ч(к учету 0,3ч)","1шт ч(к учету 0,18)ч","Конденсатор, короткое замыкание",CSH,2024,5.0,"2,18ч",2.0,"0,3ч",1.0,"0,18ч",113 days 07:21:00,163161.0,267.0,234,0.3371924746743849,Весна,0.0015916084340088,0
2,13326447,2024-04-24 04:02:00,Горьковская,"ГОРЬК, ШЧ-1",,"2шт (к учету 1) ч(к учету 0,23ч)","1шт ч(к учету 0,22)ч","Релейный ОК, CCM/CCM-E, неисправность",CSH,2024,,,1.0,"0,23ч",1.0,"0,22ч",113 days 07:46:00,163186.0,25.0,235,0.3386396526772793,Весна,0.0015916084340088,0
3,13330439,2024-04-25 01:03:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,"Системный блок, сбой программного обеспечения",CSH,2024,,,,,,,114 days 04:47:00,164447.0,1261.0,236,0.3400868306801736,Весна,0.0015916084340088,0
3,13330491,2024-04-25 03:09:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,114 days 06:53:00,164573.0,126.0,237,0.341534008683068,Весна,0.0015916084340088,0
3,13327545,2024-04-25 05:20:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,114 days 09:04:00,164704.0,131.0,238,0.3429811866859624,Весна,0.0015916084340088,0
3,13330892,2024-04-25 06:01:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,114 days 09:45:00,164745.0,41.0,239,0.3444283646888567,Весна,0.0015916084340088,0
3,13331497,2024-04-25 07:15:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Диод, пробой",CSH,2024,,,,,,,114 days 10:59:00,164819.0,74.0,240,0.3458755426917511,Весна,0.0015916084340088,0
3,13331521,2024-04-25 07:31:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,114 days 11:15:00,164835.0,16.0,241,0.3473227206946454,Весна,0.0015916084340088,0
3,13330437,2024-04-25 09:30:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Диод, обрыв",CSH,2024,,,,,,,114 days 13:14:00,164954.0,119.0,242,0.3487698986975397,Весна,0.0015916084340088,0
3,13329934,2024-04-25 15:15:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,114 days 18:59:00,165299.0,345.0,243,0.3502170767004341,Весна,0.0015916084340088,0
3,13330868,2024-04-25 15:53:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,114 days 19:37:00,165337.0,38.0,244,0.3516642547033285,Весна,0.0015916084340088,0
3,13330394,2024-04-25 20:11:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,114 days 23:55:00,165595.0,258.0,245,0.3531114327062228,Весна,0.0015916084340088,0
3,13330509,2024-04-26 00:14:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,"Системный блок, сбой программного обеспечения",CSH,2024,,,,,,,115 days 03:58:00,165838.0,243.0,246,0.3545586107091172,Весна,0.0015916084340088,0
3,13330472,2024-04-26 04:21:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,115 days 08:05:00,166085.0,247.0,247,0.3560057887120115,Весна,0.0015916084340088,0
3,13332135,2024-04-26 15:36:00,Горьковская,"ГОРЬК, ШЧ-1",,,,Нарушение контакта штепсель/рельс,CSH,2024,,,,,,,115 days 19:20:00,166760.0,675.0,248,0.3574529667149059,Весна,0.0015916084340088,0
3,13331731,2024-04-27 04:46:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,116 days 08:30:00,167550.0,790.0,249,0.3589001447178003,Весна,0.0015916084340088,0
2,13331695,2024-04-27 09:46:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,"1шт ч(к учету 0,73)ч","Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,1.0,"0,73ч",116 days 13:30:00,167850.0,300.0,250,0.3603473227206946,Весна,0.0015916084340088,0
3,13332013,2024-04-27 10:09:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,116 days 13:53:00,167873.0,23.0,251,0.361794500723589,Весна,0.0015916084340088,0
3,13331927,2024-04-27 11:25:00,Горьковская,"ГОРЬК, ШЧ-8",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,116 days 15:09:00,167949.0,76.0,252,0.3632416787264833,Весна,0.0015916084340088,0
3,13332042,2024-04-27 13:42:00,Горьковская,"ГОРЬК, ШЧ-1",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,116 days 17:26:00,168086.0,137.0,253,0.3646888567293777,Весна,0.0015916084340088,0
