CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
2,13185200,2024-01-18 10:50:00,Забайкальская,"ЗАБ, ШЧ-6","4шт ч(к учету 1,48ч)","1шт ч(к учету 0,63ч)","1шт ч(к учету 0,12)ч","Автопереключатель, разрегулировка контактов",CSH,2024,4.0,"1,48ч",1.0,"0,63ч",1.0,"0,12ч",17 days 01:15:00,24555.0,225.0,29,0.0364583333333333,Зима,0.0015128593040847,0
2,13189247,2024-01-18 11:05:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",3шт ч(к учету 1ч),,,Выщербина на ободе колеса грузового вагона,CV,2024,1.0,1ч,,,,,17 days 01:30:00,24570.0,15.0,30,0.0377604166666666,Зима,0.0015128593040847,0
2,13185607,2024-01-18 21:47:00,Забайкальская,"ЗАБ, ШЧ-10",,"1шт ч(к учету 0,28ч)",,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,1.0,"0,28ч",,,17 days 12:12:00,25212.0,642.0,31,0.0390625,Зима,0.0015128593040847,0
1,13185822,2024-01-19 03:37:00,Забайкальская,"ЗАБ, ШЧ-5","11шт ч(к учету 7,42ч)","2шт ч(к учету 0,32ч)",,"Изоляция, понижение сопротивления",CSH,2024,11.0,"7,42ч",2.0,"0,32ч",,,17 days 18:02:00,25562.0,350.0,32,0.0403645833333333,Зима,0.0015128593040847,0
3,13185798,2024-01-19 03:49:00,Забайкальская,"ЗАБ, ШЧ-2",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,17 days 18:14:00,25574.0,12.0,33,0.0416666666666666,Зима,0.0015128593040847,0
2,13187137,2024-01-20 02:56:00,Забайкальская,"ЗАБ, ШЧ-2","14шт (к учету 12) ч(к учету 7,92ч)",,,"Резистор, обрыв",CSH,2024,12.0,"7,92ч",,,,,18 days 17:21:00,26961.0,1387.0,34,0.04296875,Зима,0.0015128593040847,0
2,13187507,2024-01-20 12:13:00,Забайкальская,"ЗАБ, ШЧ-10",,"1шт ч(к учету 0,1ч)",,"Срабатывание (перегорание), коммутационные перенапряжения",CSH,2024,,,1.0,"0,1ч",,,19 days 02:38:00,27518.0,557.0,35,0.0442708333333333,Зима,0.0015128593040847,0
2,13192583,2024-01-20 16:10:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ","1шт ч(к учету 0,5ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,1.0,"0,5ч",,,,,19 days 06:35:00,27755.0,237.0,36,0.0455729166666666,Зима,0.0015128593040847,0
2,13188490,2024-01-21 12:35:00,Забайкальская,"ЗАБ, ШЧ-5","5шт ч(к учету 2,2ч)","1шт ч(к учету 0,23ч)",,"Шибер, заклинивание",CSH,2024,5.0,"2,2ч",1.0,"0,23ч",,,20 days 03:00:00,28980.0,1225.0,37,0.046875,Зима,0.0015128593040847,0
3,13202469,2024-01-21 14:49:00,Забайкальская,"ЗАБ, ШЧ-13",,"1шт ч(к учету 0,02ч)",,Нарушение контакта,CSH,2024,,,1.0,"0,02ч",,,20 days 05:14:00,29114.0,134.0,38,0.0481770833333333,Зима,0.0015128593040847,0
2,13188734,2024-01-21 18:15:00,Забайкальская,"ЗАБ, ШЧ-9","8шт ч(к учету 3,02ч)","1шт ч(к учету 0,67ч)",,Сообщение,CSH,2024,8.0,"3,02ч",1.0,"0,67ч",,,20 days 08:40:00,29320.0,206.0,39,0.0494791666666666,Зима,0.0015128593040847,0
2,13188942,2024-01-22 02:30:00,Забайкальская,"ЗАБ, ШЧ-5","11шт ч(к учету 3,87ч)",,,"Диод, короткое замыкание",CSH,2024,11.0,"3,87ч",,,,,20 days 16:55:00,29815.0,495.0,40,0.05078125,Зима,0.0015128593040847,0
1,13189983,2024-01-22 15:49:00,Забайкальская,"ЗАБ, ТЧЭ-1","22шт ч(к учету 32,53ч)","2шт ч(к учету 2,37ч)",,Прочая неисправность валика тормозной рычажной передачи локомотива,CT,2024,22.0,"32,53ч",2.0,"2,37ч",,,21 days 06:14:00,30614.0,799.0,41,0.0520833333333333,Зима,0.0015128593040847,0
2,13193965,2024-01-23 09:30:00,Забайкальская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт ч(к учету 0,25ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,1.0,"0,25ч",,,,,21 days 23:55:00,31675.0,1061.0,42,0.0533854166666666,Зима,0.0015128593040847,0
2,13192316,2024-01-24 09:20:00,Забайкальская,"ЗАБ, ШЧ-16 (Р)","8шт (к учету 7) ч(к учету 1,97ч)","1шт ч(к учету 0,52ч)",,"Диод, пробой",CSH,2024,7.0,"1,97ч",1.0,"0,52ч",,,22 days 23:45:00,33105.0,1430.0,43,0.0546875,Зима,0.0015128593040847,0
3,13194791,2024-01-26 00:11:00,Забайкальская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК",,,,Неисправность тормозного цилиндра грузового вагона,CV,2024,,,,,,,24 days 14:36:00,35436.0,2331.0,44,0.0559895833333333,Зима,0.0015128593040847,0
1,13194861,2024-01-26 01:16:00,Забайкальская,"ЗАБ, ТЧЭ-6","1шт ч(к учету 0,9ч)",,,Прочая неисправность аккумуляторной батареи,CT,2024,1.0,"0,9ч",,,,,24 days 15:41:00,35501.0,65.0,45,0.0572916666666666,Зима,0.0015128593040847,0
3,13196889,2024-01-26 19:54:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,25 days 10:19:00,36619.0,1118.0,46,0.05859375,Зима,0.0015128593040847,0
3,13196841,2024-01-28 08:26:00,Забайкальская,"ЗАБ, ШЧ-2",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,26 days 22:51:00,38811.0,2192.0,47,0.0598958333333333,Зима,0.0015128593040847,0
2,13197643,2024-01-29 08:08:00,Забайкальская,"ЗАБ, ШЧ-15 (Р)","3шт ч(к учету 1,2ч)",,,"Контактная система, сваривание",CSH,2024,3.0,"1,2ч",,,,,27 days 22:33:00,40233.0,1422.0,48,0.0611979166666666,Зима,0.0015128593040847,0
2,13198811,2024-01-30 08:10:00,Забайкальская,"ЗАБ, ШЧ-7 (Р)","6шт ч(к учету 3,37ч)",,,"Нарушение контакта в разъемах блоков, сообщение",CSH,2024,6.0,"3,37ч",,,,,28 days 22:35:00,41675.0,1442.0,49,0.0625,Зима,0.0015128593040847,0
1,13203876,2024-01-30 17:37:00,Забайкальская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 1,37ч)",,,Провисание автосцепки грузового вагона,CV,2024,1.0,"1,37ч",,,,,29 days 08:02:00,42242.0,567.0,50,0.0638020833333333,Зима,0.0015128593040847,0
2,13202452,2024-01-31 06:50:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ","1шт ч(к учету 0,25ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,1.0,"0,25ч",,,,,29 days 21:15:00,43035.0,793.0,51,0.0651041666666666,Зима,0.0015128593040847,0
2,13200098,2024-01-31 07:27:00,Забайкальская,"ЗАБ, ШЧ-7 (Р)","4шт ч(к учету 1,4ч)","1шт ч(к учету 0,47ч)",,"Контактная система, потеря контакта",CSH,2024,4.0,"1,4ч",1.0,"0,47ч",,,29 days 21:52:00,43072.0,37.0,52,0.06640625,Зима,0.0015128593040847,0
2,13200176,2024-01-31 08:59:00,Забайкальская,"ЗАБ, ШЧ-15 (Р)","5шт ч(к учету 1,52ч)",,,"Контактная система, подгар контактов",CSH,2024,5.0,"1,52ч",,,,,29 days 23:24:00,43164.0,92.0,53,0.0677083333333333,Зима,0.0015128593040847,0
2,13205932,2024-02-01 01:51:00,Забайкальская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,48ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,1.0,"0,48ч",,,,,30 days 16:16:00,44176.0,1012.0,54,0.0690104166666666,Зима,0.0015128593040847,0
3,13201093,2024-02-01 03:35:00,Забайкальская,"ЗАБ, ШЧ-15 (Р)",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,30 days 18:00:00,44280.0,104.0,55,0.0703125,Зима,0.0015128593040847,0
2,13201288,2024-02-01 07:27:00,Забайкальская,"ЗАБ, ШЧ-15 (Р)",4шт ч(к учету 2ч),,,"Обмотка, короткое замыкание",CSH,2024,2.0,2ч,,,,,30 days 21:52:00,44512.0,232.0,56,0.0716145833333333,Зима,0.0015128593040847,0
