CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
3,13447182,2024-07-12 02:14:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Обмотка, обрыв",CSH,2024,,,,,,,192 days 18:53:00,277613.0,614.0,368,0.4986413043478261,Лето,0.0016748144124569
3,13448913,2024-07-13 04:40:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,193 days 21:19:00,279199.0,1586.0,369,0.5,Лето,0.0016748144124569
2,13474311,2024-07-14 02:19:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"1шт ч(к учету 0,1ч)",,"Срабатывание, воздействие тягового тока",CSH,2024,,,1.0,"0,1ч",,,194 days 18:58:00,280498.0,1299.0,370,0.501358695652174,Лето,0.0016748144124569
2,13450014,2024-07-14 10:00:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,"2шт ч(к учету 0,8)ч","Жилы, сообщение",CSH,2024,,,,,2.0,"0,8ч",195 days 02:39:00,280959.0,461.0,371,0.5027173913043478,Лето,0.0016748144124569
3,13451241,2024-07-15 04:22:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,195 days 21:01:00,282061.0,1102.0,372,0.5040760869565217,Лето,0.0016748144124569
3,13451566,2024-07-15 16:40:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,"1шт ч(к учету 0,02)ч","Изоляция, понижение сопротивления",CSH,2024,,,,,1.0,"0,02ч",196 days 09:19:00,282799.0,738.0,373,0.5054347826086957,Лето,0.0016748144124569
3,13451998,2024-07-16 03:50:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,196 days 20:29:00,283469.0,670.0,374,0.5067934782608695,Лето,0.0016748144124569
3,13452352,2024-07-16 09:10:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Предохранитель, перегорание нити",CSH,2024,,,,,,,197 days 01:49:00,283789.0,320.0,375,0.5081521739130435,Лето,0.0016748144124569
3,13452541,2024-07-16 11:02:00,Северо-Кавказская,"С-КАВ, ТЧЭ-11",,,,Излом штифта от ударного воздействия либо механического износа,CT,2024,,,,,,,197 days 03:41:00,283901.0,112.0,376,0.5095108695652174,Лето,0.0016748144124569
3,13455440,2024-07-16 13:13:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,,197 days 05:52:00,284032.0,131.0,377,0.5108695652173914,Лето,0.0016748144124569
2,13474312,2024-07-16 15:04:00,Северо-Кавказская,"С-КАВ, ШЧ-15 (Р)",,"1шт ч(к учету 0,1ч)",,"Срабатывание, воздействие тягового тока",CSH,2024,,,1.0,"0,1ч",,,197 days 07:43:00,284143.0,111.0,378,0.5122282608695652,Лето,0.0016748144124569
3,13454093,2024-07-17 12:27:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,198 days 05:06:00,285426.0,1283.0,379,0.5135869565217391,Лето,0.0016748144124569
3,13454884,2024-07-18 03:48:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,Излом наконечника,CSH,2024,,,,,,,198 days 20:27:00,286347.0,921.0,380,0.5149456521739131,Лето,0.0016748144124569
3,13455215,2024-07-18 09:33:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,199 days 02:12:00,286692.0,345.0,381,0.5163043478260869,Лето,0.0016748144124569
3,13455912,2024-07-18 11:40:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,"1шт ч(к учету 0,03ч)",,"Контакторы, перекос подвижного контакта",CSH,2024,,,1.0,"0,03ч",,,199 days 04:19:00,286819.0,127.0,382,0.5176630434782609,Лето,0.0016748144124569
3,13455923,2024-07-18 16:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,199 days 09:01:00,287101.0,282.0,383,0.5190217391304348,Лето,0.0016748144124569
3,13455870,2024-07-18 17:10:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,199 days 09:49:00,287149.0,48.0,384,0.5203804347826086,Лето,0.0016748144124569
3,13459712,2024-07-19 03:48:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,Излом штепселя,CSH,2024,,,,,,,199 days 20:27:00,287787.0,638.0,385,0.5217391304347826,Лето,0.0016748144124569
3,13459593,2024-07-19 06:28:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,,199 days 23:07:00,287947.0,160.0,386,0.5230978260869565,Лето,0.0016748144124569
3,13459590,2024-07-19 08:31:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,,200 days 01:10:00,288070.0,123.0,387,0.5244565217391305,Лето,0.0016748144124569
3,13456836,2024-07-19 11:04:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Основная обмотка, короткое замыкание",CSH,2024,,,,,,,200 days 03:43:00,288223.0,153.0,388,0.5258152173913043,Лето,0.0016748144124569
3,13459977,2024-07-19 12:58:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность оборудования рельсовой цепи,CSH,2024,,,,,,,200 days 05:37:00,288337.0,114.0,389,0.5271739130434783,Лето,0.0016748144124569
2,13474313,2024-07-19 14:18:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"3шт ч(к учету 0,13ч)","1шт ч(к учету 0,02)ч","Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,3.0,"0,13ч",1.0,"0,02ч",200 days 06:57:00,288417.0,80.0,390,0.5285326086956522,Лето,0.0016748144124569
3,13459721,2024-07-19 17:33:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Жилы, обрыв",CSH,2024,,,,,,,200 days 10:12:00,288612.0,195.0,391,0.529891304347826,Лето,0.0016748144124569
3,13457405,2024-07-20 01:45:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Кнопки, механическое заедание кнопки",CSH,2024,,,,,,,200 days 18:24:00,289104.0,492.0,392,0.53125,Лето,0.0016748144124569
3,13457419,2024-07-20 03:32:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Неисправность,CSH,2024,,,,,,,200 days 20:11:00,289211.0,107.0,393,0.532608695652174,Лето,0.0016748144124569
3,13457495,2024-07-20 05:20:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,200 days 21:59:00,289319.0,108.0,394,0.5339673913043478,Лето,0.0016748144124569
3,13457855,2024-07-20 15:04:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,201 days 07:43:00,289903.0,584.0,395,0.5353260869565217,Лето,0.0016748144124569
3,13458058,2024-07-20 20:06:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,201 days 12:45:00,290205.0,302.0,396,0.5366847826086957,Лето,0.0016748144124569
3,13458065,2024-07-20 20:13:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,201 days 12:52:00,290212.0,7.0,397,0.5380434782608695,Лето,0.0016748144124569
2,13474314,2024-07-21 05:16:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,"1шт ч(к учету 0,1ч)",,Неисправность,CSH,2024,,,1.0,"0,1ч",,,201 days 21:55:00,290755.0,543.0,398,0.5394021739130435,Лето,0.0016748144124569
2,13474316,2024-07-21 11:29:00,Северо-Кавказская,"С-КАВ, ШЧ-2","1шт ч(к учету 0,25ч)",,,Неисправность,CSH,2024,1.0,"0,25ч",,,,,202 days 04:08:00,291128.0,373.0,399,0.5407608695652174,Лето,0.0016748144124569
3,13461365,2024-07-21 13:59:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Жилы, обрыв",CSH,2024,,,,,,,202 days 06:38:00,291278.0,150.0,400,0.5421195652173914,Лето,0.0016748144124569
3,13459044,2024-07-21 19:04:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Обмотка, обрыв",CSH,2024,,,,,,,202 days 11:43:00,291583.0,305.0,401,0.5434782608695652,Лето,0.0016748144124569
3,13459084,2024-07-21 20:23:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,202 days 13:02:00,291662.0,79.0,402,0.5448369565217391,Лето,0.0016748144124569
3,13459904,2024-07-22 12:33:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"1шт ч(к учету 0,07ч)",,Излом наконечника,CSH,2024,,,1.0,"0,07ч",,,203 days 05:12:00,292632.0,970.0,403,0.5461956521739131,Лето,0.0016748144124569
3,13460132,2024-07-22 15:57:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,"Жилы, сообщение",CSH,2024,,,,,,,203 days 08:36:00,292836.0,204.0,404,0.5475543478260869,Лето,0.0016748144124569
3,13460282,2024-07-22 19:29:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,"1шт ч(к учету 0,03ч)",,Излом провода под гайкой,CSH,2024,,,1.0,"0,03ч",,,203 days 12:08:00,293048.0,212.0,405,0.5489130434782609,Лето,0.0016748144124569
2,13474317,2024-07-23 10:40:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"3шт ч(к учету 0,13ч)",,Неисправность,CSH,2024,,,3.0,"0,13ч",,,204 days 03:19:00,293959.0,911.0,406,0.5502717391304348,Лето,0.0016748144124569
3,13462987,2024-07-23 20:50:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность оборудования рельсовой цепи,CSH,2024,,,,,,,204 days 13:29:00,294569.0,610.0,407,0.5516304347826086,Лето,0.0016748144124569
3,13463177,2024-07-24 18:15:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Пакетные переключатели, некачественная пайка",CSH,2024,,,,,,,205 days 10:54:00,295854.0,1285.0,408,0.5529891304347826,Лето,0.0016748144124569
3,13463219,2024-07-24 20:19:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,205 days 12:58:00,295978.0,124.0,409,0.5543478260869565,Лето,0.0016748144124569
3,13468551,2024-07-25 23:59:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,,Закорачивание РЦ через дроссельные тросовые перемычки,CSH,2024,,,,,,,206 days 16:38:00,297638.0,1660.0,410,0.5557065217391305,Лето,0.0016748144124569
3,13465920,2024-07-26 20:31:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Реле напряжений, нарушение контакта",CSH,2024,,,,,,,207 days 13:10:00,298870.0,1232.0,411,0.5570652173913043,Лето,0.0016748144124569
3,13465948,2024-07-26 21:15:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,207 days 13:54:00,298914.0,44.0,412,0.5584239130434783,Лето,0.0016748144124569
3,13466077,2024-07-27 01:00:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,207 days 17:39:00,299139.0,225.0,413,0.5597826086956522,Лето,0.0016748144124569
2,13466626,2024-07-27 16:55:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)","1шт ч(к учету 0,25ч)",,,"Конденсатор, Короткое замыкание",CSH,2024,1.0,"0,25ч",,,,,208 days 09:34:00,300094.0,955.0,414,0.561141304347826,Лето,0.0016748144124569
2,13467158,2024-07-28 08:13:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,"1шт ч(к учету 0,1)ч","Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,1.0,"0,1ч",209 days 00:52:00,301012.0,918.0,415,0.5625,Лето,0.0016748144124569
3,13469892,2024-07-28 14:09:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,209 days 06:48:00,301368.0,356.0,416,0.563858695652174,Лето,0.0016748144124569
3,13467492,2024-07-28 15:53:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Нарушение изоляции монтажных проводов,CSH,2024,,,,,,,209 days 08:32:00,301472.0,104.0,417,0.5652173913043478,Лето,0.0016748144124569
3,13468349,2024-07-29 09:45:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,210 days 02:24:00,302544.0,1072.0,418,0.5665760869565217,Лето,0.0016748144124569
3,13469700,2024-07-29 10:54:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,210 days 03:33:00,302613.0,69.0,419,0.5679347826086957,Лето,0.0016748144124569
3,13470027,2024-07-29 18:53:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Мышь, неисправность",CSH,2024,,,,,,,210 days 11:32:00,303092.0,479.0,420,0.5692934782608695,Лето,0.0016748144124569
3,13474148,2024-07-30 15:35:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность оборудования рельсовой цепи,CSH,2024,,,,,,,211 days 08:14:00,304334.0,1242.0,421,0.5706521739130435,Лето,0.0016748144124569
3,13470481,2024-07-30 20:31:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,211 days 13:10:00,304630.0,296.0,422,0.5720108695652174,Лето,0.0016748144124569
3,13470302,2024-07-30 22:09:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,211 days 14:48:00,304728.0,98.0,423,0.5733695652173914,Лето,0.0016748144124569
2,13471499,2024-07-31 17:54:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,"1шт ч(к учету 0,13)ч","Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,1.0,"0,13ч",212 days 10:33:00,305913.0,1185.0,424,0.5747282608695652,Лето,0.0016748144124569
2,13529731,2024-08-01 06:46:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"4шт (к учету 3) ч(к учету 0,23ч)","3шт ч(к учету 0,22)ч","Срабатывание, несоответствие номинала",CSH,2024,,,3.0,"0,23ч",3.0,"0,22ч",212 days 23:25:00,306685.0,772.0,425,0.5760869565217391,Лето,0.0016748144124569
3,13472675,2024-08-01 14:01:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,213 days 06:40:00,307120.0,435.0,426,0.5774456521739131,Лето,0.0016748144124569
3,13474342,2024-08-01 23:38:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,213 days 16:17:00,307697.0,577.0,427,0.5788043478260869,Лето,0.0016748144124569
2,13473234,2024-08-02 02:39:00,Северо-Кавказская,"С-КАВ, ШЧ-10","1шт ч(к учету 0,17ч)","2шт ч(к учету 0,32ч)",,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,1.0,"0,17ч",2.0,"0,32ч",,,213 days 19:18:00,307878.0,181.0,428,0.5801630434782609,Лето,0.0016748144124569
3,13473283,2024-08-02 04:26:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,213 days 21:05:00,307985.0,107.0,429,0.5815217391304348,Лето,0.0016748144124569
3,13473351,2024-08-02 05:53:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,213 days 22:32:00,308072.0,87.0,430,0.5828804347826086,Лето,0.0016748144124569
2,13474818,2024-08-03 09:25:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)","1шт ч(к учету 0,23ч)","3шт ч(к учету 0,58ч)","2шт ч(к учету 0,75)ч","Контакторы, обрыв катушки",CSH,2024,1.0,"0,23ч",3.0,"0,58ч",2.0,"0,75ч",215 days 02:04:00,309724.0,1652.0,431,0.5842391304347826,Лето,0.0016748144124569
3,13479493,2024-08-04 05:07:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,215 days 21:46:00,310906.0,1182.0,432,0.5855978260869565,Лето,0.0016748144124569
2,13529732,2024-08-04 13:47:00,Северо-Кавказская,"С-КАВ, ШЧ-14","3шт ч(к учету 0,4ч)",,,Неисправность путевой перемычки,CSH,2024,3.0,"0,4ч",,,,,216 days 06:26:00,311426.0,520.0,433,0.5869565217391305,Лето,0.0016748144124569
3,13476067,2024-08-04 18:04:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,216 days 10:43:00,311683.0,257.0,434,0.5883152173913043,Лето,0.0016748144124569
3,13476392,2024-08-05 04:16:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,216 days 20:55:00,312295.0,612.0,435,0.5896739130434783,Лето,0.0016748144124569
3,13476655,2024-08-05 06:57:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Монтаж, ослабление крепления",CSH,2024,,,,,,,216 days 23:36:00,312456.0,161.0,436,0.5910326086956522,Лето,0.0016748144124569
3,13477899,2024-08-05 19:06:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,217 days 11:45:00,313185.0,729.0,437,0.592391304347826,Лето,0.0016748144124569
3,13529734,2024-08-05 19:18:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,"1шт ч(к учету 0,05ч)",,"Обрыв, коррозия металла",CSH,2024,,,1.0,"0,05ч",,,217 days 11:57:00,313197.0,12.0,438,0.59375,Лето,0.0016748144124569
2,13529735,2024-08-06 09:28:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"1шт ч(к учету 0,1ч)","2шт ч(к учету 0,2)ч","Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,1.0,"0,1ч",2.0,"0,2ч",218 days 02:07:00,314047.0,850.0,439,0.595108695652174,Лето,0.0016748144124569
3,13479915,2024-08-06 16:43:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,218 days 09:22:00,314482.0,435.0,440,0.5964673913043478,Лето,0.0016748144124569
3,13479968,2024-08-06 17:20:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Диод, пробой",CSH,2024,,,,,,,218 days 09:59:00,314519.0,37.0,441,0.5978260869565217,Лето,0.0016748144124569
3,13479934,2024-08-06 17:30:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Неисправность АКБ,CSH,2024,,,,,,,218 days 10:09:00,314529.0,10.0,442,0.5991847826086957,Лето,0.0016748144124569
2,13480036,2024-08-06 19:32:00,Северо-Кавказская,"С-КАВ, ШЧ-10","5шт (к учету 2) ч(к учету 0,27ч)","15шт ч(к учету 3,78ч)","4шт ч(к учету 0,97)ч","Жилы, внутренний обрыв",CSH,2024,2.0,"0,27ч",15.0,"3,78ч",4.0,"0,97ч",218 days 12:11:00,314651.0,122.0,443,0.6005434782608695,Лето,0.0016748144124569
3,13481189,2024-08-07 10:30:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,219 days 03:09:00,315549.0,898.0,444,0.6019021739130435,Лето,0.0016748144124569
3,13482279,2024-08-07 15:47:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,219 days 08:26:00,315866.0,317.0,445,0.6032608695652174,Лето,0.0016748144124569
2,13482555,2024-08-07 18:21:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"2шт ч(к учету 0,52ч)",,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,2.0,"0,52ч",,,219 days 11:00:00,316020.0,154.0,446,0.6046195652173914,Лето,0.0016748144124569
3,13482593,2024-08-07 20:20:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,219 days 12:59:00,316139.0,119.0,447,0.6059782608695652,Лето,0.0016748144124569
3,13482664,2024-08-08 00:32:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность приёмной капсулы,CSH,2024,,,,,,,219 days 17:11:00,316391.0,252.0,448,0.6073369565217391,Лето,0.0016748144124569
3,13482836,2024-08-08 04:50:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,219 days 21:29:00,316649.0,258.0,449,0.6086956521739131,Лето,0.0016748144124569
3,13483647,2024-08-08 11:05:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,Обрыв монтажного провода,CSH,2024,,,,,,,220 days 03:44:00,317024.0,375.0,450,0.6100543478260869,Лето,0.0016748144124569
3,13484643,2024-08-08 14:05:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,220 days 06:44:00,317204.0,180.0,451,0.6114130434782609,Лето,0.0016748144124569
3,13484905,2024-08-08 18:45:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,220 days 11:24:00,317484.0,280.0,452,0.6127717391304348,Лето,0.0016748144124569
3,13487933,2024-08-09 11:42:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Обрыв, внешнее воздействие",CSH,2024,,,,,,,221 days 04:21:00,318501.0,1017.0,453,0.6141304347826086,Лето,0.0016748144124569
3,13486494,2024-08-09 14:34:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Излом штепселя,CSH,2024,,,,,,,221 days 07:13:00,318673.0,172.0,454,0.6154891304347826,Лето,0.0016748144124569
2,13486992,2024-08-10 08:36:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,"2шт ч(к учету 0,28ч)",,Неисправность,CSH,2024,,,2.0,"0,28ч",,,222 days 01:15:00,319755.0,1082.0,455,0.6168478260869565,Лето,0.0016748144124569
3,13529736,2024-08-11 00:18:00,Северо-Кавказская,"С-КАВ, ШЧ-18","1шт ч(к учету 0,03ч)",,,"Жилы, внутренний обрыв",CSH,2024,1.0,"0,03ч",,,,,222 days 16:57:00,320697.0,942.0,456,0.6182065217391305,Лето,0.0016748144124569
3,13488550,2024-08-12 03:14:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,223 days 19:53:00,322313.0,1616.0,457,0.6195652173913043,Лето,0.0016748144124569
3,13494471,2024-08-12 07:31:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,224 days 00:10:00,322570.0,257.0,458,0.6209239130434783,Лето,0.0016748144124569
3,13489958,2024-08-12 20:15:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность приёмной капсулы,CSH,2024,,,,,,,224 days 12:54:00,323334.0,764.0,459,0.6222826086956522,Лето,0.0016748144124569
3,13490073,2024-08-12 23:40:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,224 days 16:19:00,323539.0,205.0,460,0.623641304347826,Лето,0.0016748144124569
3,13491383,2024-08-13 14:09:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,225 days 06:48:00,324408.0,869.0,461,0.625,Лето,0.0016748144124569
3,13492883,2024-08-14 11:20:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Кнопки, механическое заедание кнопки",CSH,2024,,,,,,,226 days 03:59:00,325679.0,1271.0,462,0.626358695652174,Лето,0.0016748144124569
3,13494045,2024-08-15 06:10:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,226 days 22:49:00,326809.0,1130.0,463,0.6277173913043478,Лето,0.0016748144124569
3,13511537,2024-08-17 21:40:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,,,,,,,229 days 14:19:00,330619.0,3810.0,464,0.6290760869565217,Лето,0.0016748144124569
3,13498192,2024-08-19 03:29:00,Северо-Кавказская,"С-КАВ, ШЧ-15 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,230 days 20:08:00,332408.0,1789.0,465,0.6304347826086957,Лето,0.0016748144124569
2,13498635,2024-08-19 10:45:00,Северо-Кавказская,"С-КАВ, ШЧ-7","2шт ч(к учету 0,6ч)","1шт ч(к учету 0,12ч)",,"Конденсатор, снижение емкости",CSH,2024,2.0,"0,6ч",1.0,"0,12ч",,,231 days 03:24:00,332844.0,436.0,466,0.6317934782608695,Лето,0.0016748144124569
3,13498998,2024-08-19 16:14:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Излом провода под гайкой,CSH,2024,,,,,,,231 days 08:53:00,333173.0,329.0,467,0.6331521739130435,Лето,0.0016748144124569
2,13499131,2024-08-19 18:29:00,Северо-Кавказская,"С-КАВ, ШЧ-19","1шт ч(к учету 0,18ч)","2шт ч(к учету 0,35ч)",,"Конденсатор, снижение емкости конденсатора",CSH,2024,1.0,"0,18ч",2.0,"0,35ч",,,231 days 11:08:00,333308.0,135.0,468,0.6345108695652174,Лето,0.0016748144124569
3,13508281,2024-08-20 03:47:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,"1шт ч(к учету 0,02ч)",,"Обрыв, коррозия металла",CSH,2024,,,1.0,"0,02ч",,,231 days 20:26:00,333866.0,558.0,469,0.6358695652173914,Лето,0.0016748144124569
3,13500403,2024-08-20 17:54:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Кнопки, механическое заедание кнопки",CSH,2024,,,,,,,232 days 10:33:00,334713.0,847.0,470,0.6372282608695652,Лето,0.0016748144124569
1,13500420,2024-08-20 19:14:00,Северо-Кавказская,"С-КАВ, ТЧЭ-12",,"5шт ч(к учету 1,55ч)","1шт ч(к учету 0,67)ч",Разъединение стрелочных остряков с тягами,CT,2024,,,5.0,"1,55ч",1.0,"0,67ч",232 days 11:53:00,334793.0,80.0,471,0.6385869565217391,Лето,0.0016748144124569
