CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
3,13292460,2024-04-05 10:34:00,Московская,"МОСК, ШЧ-26",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,95 days 06:44:00,137204.0,64.0,221,0.2594339622641509,Весна,0.001462719597411
2,13293789,2024-04-06 07:29:00,Московская,"МОСК, ШЧ-24","1шт ч(к учету 0,37ч)",,,"Конденсатор, обрыв",CSH,2024,1.0,"0,37ч",,,,,96 days 03:39:00,138459.0,1255.0,222,0.2606132075471698,Весна,0.001462719597411
3,13294538,2024-04-06 21:20:00,Московская,"МОСК, ШЧ-24",,,,Обрыв жил кабеля линий СЦБ напряжением до 1000 В,CSH,2024,,,,,,,96 days 17:30:00,139290.0,831.0,223,0.2617924528301887,Весна,0.001462719597411
3,13294561,2024-04-06 22:38:00,Московская,"МОСК, ШЧ-5",,,,"Обмотка, короткое замыкание обмотки",CSH,2024,,,,,,,96 days 18:48:00,139368.0,78.0,224,0.2629716981132075,Весна,0.001462719597411
2,13294866,2024-04-07 06:45:00,Московская,"МОСК, ШЧ-5","2шт ч(к учету 0,83ч)",,,Нарушение содержания переводной кривой по ординатам,CSH,2024,2.0,"0,83ч",,,,,97 days 02:55:00,139855.0,487.0,225,0.2641509433962264,Весна,0.001462719597411
2,13295220,2024-04-07 12:37:00,Московская,"МОСК, ШЧ-24","2шт ч(к учету 0,57ч)",,,Обрыв жил кабеля линий СЦБ напряжением до 1000 В,CSH,2024,2.0,"0,57ч",,,,,97 days 08:47:00,140207.0,352.0,226,0.2653301886792453,Весна,0.001462719597411
3,13295701,2024-04-07 21:27:00,Московская,"МОСК, ШЧ-19",,,,Неисправность путевой перемычки,CSH,2024,,,,,,,97 days 17:37:00,140737.0,530.0,227,0.2665094339622642,Весна,0.001462719597411
2,13297377,2024-04-08 15:07:00,Московская,"МОСК, ШЧ-14",,,"3шт ч(к учету 0,33)ч",Механические повреждения посторонними лицами,CSH,2024,,,,,3.0,"0,33ч",98 days 11:17:00,141797.0,1060.0,228,0.267688679245283,Весна,0.001462719597411
3,13297712,2024-04-08 18:56:00,Московская,"МОСК, ШЧ-34",,,,Пробой изоляции контрольного кабеля линий СЦБ,CSH,2024,,,,,,,98 days 15:06:00,142026.0,229.0,229,0.2688679245283019,Весна,0.001462719597411
1,13297919,2024-04-09 00:47:00,Московская,"МОСК, ШЧ-33","19шт ч(к учету 43,85ч)","8шт ч(к учету 2,08ч)","38шт ч(к учету 18,78)ч",Механическое повреждение,CSH,2024,19.0,"43,85ч",8.0,"2,08ч",38.0,"18,78ч",98 days 20:57:00,142377.0,351.0,230,0.2700471698113207,Весна,0.001462719597411
2,13298605,2024-04-09 09:09:00,Московская,"МОСК, ШЧ-6",,,"13шт ч(к учету 2,43)ч","Контактная система, потеря контакта",CSH,2024,,,,,13.0,"2,43ч",99 days 05:19:00,142879.0,502.0,231,0.2712264150943396,Весна,0.001462719597411
2,13301016,2024-04-10 07:30:00,Московская,"МОСК, ШЧ-33",,,"1шт ч(к учету 0,35)ч","Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,1.0,"0,35ч",100 days 03:40:00,144220.0,1341.0,232,0.2724056603773584,Весна,0.001462719597411
2,13303478,2024-04-11 04:38:00,Московская,"МОСК, ШЧ-10",,,"1шт ч(к учету 0,18)ч",Обрыв монтажного провода,CSH,2024,,,,,1.0,"0,18ч",101 days 00:48:00,145488.0,1268.0,233,0.2735849056603773,Весна,0.001462719597411
2,13304271,2024-04-11 10:01:00,Московская,"МОСК, ШЧ-5",,,"1шт ч(к учету 0,37)ч","Нарушение контакта в разъемах блоков, неисправность контактных губок",CSH,2024,,,,,1.0,"0,37ч",101 days 06:11:00,145811.0,323.0,234,0.2747641509433962,Весна,0.001462719597411
3,13305327,2024-04-11 12:10:00,Московская,"МОСК, ШЧ-28",,,,Неисправность монтажа,CSH,2024,,,,,,,101 days 08:20:00,145940.0,129.0,235,0.2759433962264151,Весна,0.001462719597411
3,13305328,2024-04-11 12:30:00,Московская,"МОСК, ШЧ-28",,,,Неисправность монтажа,CSH,2024,,,,,,,101 days 08:40:00,145960.0,20.0,236,0.2771226415094339,Весна,0.001462719597411
3,13306653,2024-04-12 12:15:00,Московская,"МОСК, ШЧ-34",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,102 days 08:25:00,147385.0,1425.0,237,0.2783018867924528,Весна,0.001462719597411
2,13307717,2024-04-13 02:28:00,Московская,"МОСК, ШЧ-31","2шт ч(к учету 0,62ч)","1шт ч(к учету 0,22ч)",,Ослабление крепления основания датчика,CSH,2024,2.0,"0,62ч",1.0,"0,22ч",,,102 days 22:38:00,148238.0,853.0,238,0.2794811320754717,Весна,0.001462719597411
3,13308528,2024-04-13 22:50:00,Московская,"МОСК, ШЧ-34",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,103 days 19:00:00,149460.0,1222.0,239,0.2806603773584906,Весна,0.001462719597411
3,13310561,2024-04-14 23:25:00,Московская,"МОСК, ШЧ-26",,,,Сбой АЛС с задержкой поезда,CSH,2024,,,,,,,104 days 19:35:00,150935.0,1475.0,240,0.2818396226415094,Весна,0.001462719597411
2,13312316,2024-04-16 13:06:00,Московская,"МОСК, ИЧ МОСКВА Ш",,,"3шт ч(к учету 0,3)ч",Ослабление крепления монтажных проводов на контактах,CSH,2024,,,,,3.0,"0,3ч",106 days 09:16:00,153196.0,2261.0,241,0.2830188679245283,Весна,0.001462719597411
2,13315443,2024-04-18 07:04:00,Московская,"МОСК, ШЧ-8",,,"3шт ч(к учету 0,37)ч",Разрегулировка проводов линий СЦБ,CSH,2024,,,,,3.0,"0,37ч",108 days 03:14:00,155714.0,2518.0,242,0.2841981132075472,Весна,0.001462719597411
2,13316262,2024-04-18 13:38:00,Московская,"МОСК, ШЧ-34","1шт ч(к учету 0,88ч)",,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,1.0,"0,88ч",,,,,108 days 09:48:00,156108.0,394.0,243,0.285377358490566,Весна,0.001462719597411
2,13316404,2024-04-18 15:05:00,Московская,"МОСК, ШЧ-8","5шт ч(к учету 1,53ч)",,,"Монтаж, ослабление крепления",CSH,2024,5.0,"1,53ч",,,,,108 days 11:15:00,156195.0,87.0,244,0.2865566037735849,Весна,0.001462719597411
3,13322449,2024-04-19 02:18:00,Московская,"МОСК, ШЧ-28",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,108 days 22:28:00,156868.0,673.0,245,0.2877358490566037,Весна,0.001462719597411
3,13317101,2024-04-19 05:55:00,Московская,"МОСК, ШЧ-10",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,109 days 02:05:00,157085.0,217.0,246,0.2889150943396226,Весна,0.001462719597411
3,13318097,2024-04-19 14:47:00,Московская,"МОСК, ШЧ-21",,,,Просадка напряжения на питающей линии,CSH,2024,,,,,,,109 days 10:57:00,157617.0,532.0,247,0.2900943396226415,Весна,0.001462719597411
2,13320180,2024-04-21 00:32:00,Московская,"МОСК, ШЧ-5","7шт ч(к учету 2,23ч)",,,"Жилы, обрыв",CSH,2024,7.0,"2,23ч",,,,,110 days 20:42:00,159642.0,2025.0,248,0.2912735849056603,Весна,0.001462719597411
3,13320621,2024-04-21 11:09:00,Московская,"МОСК, ШЧ-5",,,,"Контакторы, ослабление резьбовых соединений",CSH,2024,,,,,,,111 days 07:19:00,160279.0,637.0,249,0.2924528301886792,Весна,0.001462719597411
3,13320649,2024-04-21 13:45:00,Московская,"МОСК, ШЧ-35",,,,Зависание ПО,CSH,2024,,,,,,,111 days 09:55:00,160435.0,156.0,250,0.2936320754716981,Весна,0.001462719597411
2,13321702,2024-04-22 09:57:00,Московская,"МОСК, ШЧ-15","2шт ч(к учету 0,88ч)",,,Пробой изоляции,CSH,2024,2.0,"0,88ч",,,,,112 days 06:07:00,161647.0,1212.0,251,0.294811320754717,Весна,0.001462719597411
2,13321731,2024-04-22 10:14:00,Московская,"МОСК, ШЧ-33",,,"1шт ч(к учету 0,27)ч",Потеря контакта в соединениях датчика,CSH,2024,,,,,1.0,"0,27ч",112 days 06:24:00,161664.0,17.0,252,0.2959905660377358,Весна,0.001462719597411
2,13322212,2024-04-22 14:00:00,Московская,"МОСК, ШЧ-4",,,"2шт ч(к учету 0,22)ч","Срабатывание, несоответствие номинала",CSH,2024,,,,,2.0,"0,22ч",112 days 10:10:00,161890.0,226.0,253,0.2971698113207547,Весна,0.001462719597411
2,13322789,2024-04-22 23:14:00,Московская,"МОСК, ШЧ-6",,"4шт (к учету 3) ч(к учету 0,7ч)","2шт ч(к учету 0,35)ч","Кабельный ящик, некачественная пайка",CSH,2024,,,3.0,"0,7ч",2.0,"0,35ч",112 days 19:24:00,162444.0,554.0,254,0.2983490566037736,Весна,0.001462719597411
2,13326725,2024-04-24 15:50:00,Московская,"МОСК, ИЧ-2 ЛЬГОВСКАЯ Ш",,,"3шт ч(к учету 0,5)ч",Короткое замыкание в кабеле линий СЦБ напряжением до 1000 В,CSH,2024,,,,,3.0,"0,5ч",114 days 12:00:00,164880.0,2436.0,255,0.2995283018867924,Весна,0.001462719597411
2,13327196,2024-04-24 23:42:00,Московская,"МОСК, ШЧ-24","1шт ч(к учету 0,67ч)",,,"Контактная система, подгар контактов",CSH,2024,1.0,"0,67ч",,,,,114 days 19:52:00,165352.0,472.0,256,0.3007075471698113,Весна,0.001462719597411
3,13327407,2024-04-25 03:29:00,Московская,"МОСК, ТЧЭ-2",,,,Прочая неисправность кожаной прокладки обратного клапана,CT,2024,,,,,,,114 days 23:39:00,165579.0,227.0,257,0.3018867924528302,Весна,0.001462719597411
3,13327777,2024-04-25 08:01:00,Московская,"МОСК, ШЧ-32",,,,"Обмотка, обрыв",CSH,2024,,,,,,,115 days 04:11:00,165851.0,272.0,258,0.303066037735849,Весна,0.001462719597411
2,13327941,2024-04-25 09:00:00,Московская,"МОСК, ШЧ-31",,,"1шт ч(к учету 0,17)ч","Лампы, перегорание основной нити",CSH,2024,,,,,1.0,"0,17ч",115 days 05:10:00,165910.0,59.0,259,0.3042452830188679,Весна,0.001462719597411
3,13328779,2024-04-25 12:28:00,Московская,"МОСК, ШЧ-24",,,,Обрыв монтажного провода,CSH,2024,,,,,,,115 days 08:38:00,166118.0,208.0,260,0.3054245283018867,Весна,0.001462719597411
3,13328795,2024-04-25 15:01:00,Московская,"МОСК, ШЧ-19",,,,Механическое разрушение трансформатора напряжения линий СЦБ,CSH,2024,,,,,,,115 days 11:11:00,166271.0,153.0,261,0.3066037735849056,Весна,0.001462719597411
2,13330517,2024-04-26 15:06:00,Московская,"МОСК, ШЧ-28",,,"1шт ч(к учету 0,13)ч","Контактная система, подгар контактов",CSH,2024,,,,,1.0,"0,13ч",116 days 11:16:00,167716.0,1445.0,262,0.3077830188679245,Весна,0.001462719597411
2,13330674,2024-04-26 16:20:00,Московская,"МОСК, ШЧ-15",,,"3шт ч(к учету 0,45)ч",Повреждение,CSH,2024,,,,,3.0,"0,45ч",116 days 12:30:00,167790.0,74.0,263,0.3089622641509434,Весна,0.001462719597411
3,13330809,2024-04-26 19:31:00,Московская,"МОСК, ШЧ-21",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,116 days 15:41:00,167981.0,191.0,264,0.3101415094339622,Весна,0.001462719597411
3,13330937,2024-04-26 23:38:00,Московская,"МОСК, ШЧ-34",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,116 days 19:48:00,168228.0,247.0,265,0.3113207547169811,Весна,0.001462719597411
3,13331187,2024-04-27 03:18:00,Московская,"МОСК, ШЧ-35",,,,Пробой элементов релейных блоков аппаратуры ГАЦ,CSH,2024,,,,,,,116 days 23:28:00,168448.0,220.0,266,0.3125,Весна,0.001462719597411
2,13331694,2024-04-27 10:25:00,Московская,"МОСК, ШЧ-26",,,"1шт ч(к учету 0,12)ч","Жилы, обрыв",CSH,2024,,,,,1.0,"0,12ч",117 days 06:35:00,168875.0,427.0,267,0.3136792452830189,Весна,0.001462719597411
2,13332849,2024-04-28 06:59:00,Московская,"МОСК, ШЧ-32",,,"4шт ч(к учету 0,63)ч",Плохой контакт,CSH,2024,,,,,4.0,"0,63ч",118 days 03:09:00,170109.0,1234.0,268,0.3148584905660377,Весна,0.001462719597411
3,13333373,2024-04-28 16:25:00,Московская,"МОСК, ШЧ-34",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,118 days 12:35:00,170675.0,566.0,269,0.3160377358490566,Весна,0.001462719597411
2,13333415,2024-04-28 16:45:00,Московская,"МОСК, ШЧ-35","1шт ч(к учету 0,65ч)","1шт ч(к учету 0,18ч)","1шт ч(к учету 0,1)ч","Жилы, внутренний обрыв",CSH,2024,1.0,"0,65ч",1.0,"0,18ч",1.0,"0,1ч",118 days 12:55:00,170695.0,20.0,270,0.3172169811320754,Весна,0.001462719597411
3,13333491,2024-04-28 19:46:00,Московская,"МОСК, ШЧ-24",,,,Обрыв жил кабеля линий СЦБ напряжением до 1000 В,CSH,2024,,,,,,,118 days 15:56:00,170876.0,181.0,271,0.3183962264150943,Весна,0.001462719597411
3,13334160,2024-04-29 10:41:00,Московская,"МОСК, ТЧЭ-36",,,,"Низкое сопротивление изоляции провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,,,,,119 days 06:51:00,171771.0,895.0,272,0.3195754716981132,Весна,0.001462719597411
2,13334387,2024-04-29 18:33:00,Московская,"МОСК, ШЧ-35",,,"1шт ч(к учету 0,22)ч","Дроссели (реакторы), обрыв",CSH,2024,,,,,1.0,"0,22ч",119 days 14:43:00,172243.0,472.0,273,0.320754716981132,Весна,0.001462719597411
3,13334749,2024-04-30 04:19:00,Московская,"МОСК, ШЧ-28",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,120 days 00:29:00,172829.0,586.0,274,0.3219339622641509,Весна,0.001462719597411
2,13334890,2024-04-30 07:42:00,Московская,"МОСК, ШЧ-15",,,"5шт ч(к учету 1,75)ч",Неисправность,CSH,2024,,,,,5.0,"1,75ч",120 days 03:52:00,173032.0,203.0,275,0.3231132075471698,Весна,0.001462719597411
2,13335006,2024-04-30 10:36:00,Московская,"МОСК, ТЧЭ-5","3шт ч(к учету 0,7ч)",,"1шт ч(к учету 0,13)ч",Загрязнение поверхности коллектора тягового двигателя постоянного тока,CT,2024,3.0,"0,7ч",,,1.0,"0,13ч",120 days 06:46:00,173206.0,174.0,276,0.3242924528301887,Весна,0.001462719597411
2,13335045,2024-04-30 11:00:00,Московская,"МОСК, ШЧ-10","3шт ч(к учету 2,2ч)",,,"Релейный ОК, CCM/CCM-E, неисправность",CSH,2024,3.0,"2,2ч",,,,,120 days 07:10:00,173230.0,24.0,277,0.3254716981132075,Весна,0.001462719597411
3,13335235,2024-04-30 14:58:00,Московская,"МОСК, ШЧ-31",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,120 days 11:08:00,173468.0,238.0,278,0.3266509433962264,Весна,0.001462719597411
2,13350338,2024-04-30 16:47:00,Московская,"МОСК, ШЧ-5","5шт ч(к учету 2,93ч)",,"1шт ч(к учету 0,17)ч",Касание закруток,CSH,2024,5.0,"2,93ч",,,1.0,"0,17ч",120 days 12:57:00,173577.0,109.0,279,0.3278301886792453,Весна,0.001462719597411
2,13335686,2024-05-01 07:10:00,Московская,"МОСК, ШЧ-6",,"4шт ч(к учету 1,17ч)","2шт ч(к учету 0,42)ч","Сигнальная обмотка, короткое замыкание",CSH,2024,,,4.0,"1,17ч",2.0,"0,42ч",121 days 03:20:00,174440.0,863.0,280,0.3290094339622642,Весна,0.001462719597411
2,13335922,2024-05-01 12:09:00,Московская,"МОСК, ШЧ-19","1шт ч(к учету 0,25ч)",,,"Пробой, перекрытие предохранителя линии СЦБ",CSH,2024,1.0,"0,25ч",,,,,121 days 08:19:00,174739.0,299.0,281,0.330188679245283,Весна,0.001462719597411
2,13336129,2024-05-01 17:06:00,Московская,"МОСК, ШЧ-4",,,"3шт ч(к учету 1,35)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,,,3.0,"1,35ч",121 days 13:16:00,175036.0,297.0,282,0.3313679245283019,Весна,0.001462719597411
3,13336775,2024-05-02 07:32:00,Московская,"МОСК, ШЧ-34",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,122 days 03:42:00,175902.0,866.0,283,0.3325471698113207,Весна,0.001462719597411
3,13338343,2024-05-02 18:53:00,Московская,"МОСК, ШЧ-5",,,,"Кнопки, механическое заедание кнопки",CSH,2024,,,,,,,122 days 15:03:00,176583.0,681.0,284,0.3337264150943396,Весна,0.001462719597411
2,13341112,2024-05-04 06:12:00,Московская,"МОСК, ШЧ-21","2шт ч(к учету 0,95ч)",,,"Контактная система, подгар контактов",CSH,2024,2.0,"0,95ч",,,,,124 days 02:22:00,178702.0,2119.0,285,0.3349056603773584,Весна,0.001462719597411
2,13341158,2024-05-04 06:29:00,Московская,"МОСК, ШТЦ МОСК ДИ",,"1шт ч(к учету 0,18ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,1.0,"0,18ч",,,124 days 02:39:00,178719.0,17.0,286,0.3360849056603773,Весна,0.001462719597411
2,13362258,2024-05-04 12:55:00,Московская,"МОСК, ШЧ-4","3шт ч(к учету 1,05ч)",,,"Автопереключатель, разрегулировка контактов",CSH,2024,3.0,"1,05ч",,,,,124 days 09:05:00,179105.0,386.0,287,0.3372641509433962,Весна,0.001462719597411
2,13342905,2024-05-05 15:26:00,Московская,"МОСК, ШТЦ МОСК ДИ","1шт ч(к учету 0,78ч)",,"1шт ч(к учету 0,17)ч","Выпрямительные элементы, пробой",CSH,2024,1.0,"0,78ч",,,1.0,"0,17ч",125 days 11:36:00,180696.0,1591.0,288,0.3384433962264151,Весна,0.001462719597411
2,13343142,2024-05-05 22:20:00,Московская,"МОСК, ШЧ-34","1шт ч(к учету 0,27ч)",,"1шт ч(к учету 0,13)ч","Диод, пробой",CSH,2024,1.0,"0,27ч",,,1.0,"0,13ч",125 days 18:30:00,181110.0,414.0,289,0.3396226415094339,Весна,0.001462719597411
2,13348762,2024-05-08 05:39:00,Московская,"МОСК, ШЧ-32","1шт ч(к учету 0,37ч)",,,"Конденсатор, снижение емкости",CSH,2024,1.0,"0,37ч",,,,,128 days 01:49:00,184429.0,3319.0,290,0.3408018867924528,Весна,0.001462719597411
1,13350981,2024-05-09 02:21:00,Московская,"МОСК, ШЧ-26","2шт ч(к учету 2,83ч)",,,Потеря контакта,CSH,2024,2.0,"2,83ч",,,,,128 days 22:31:00,185671.0,1242.0,291,0.3419811320754717,Весна,0.001462719597411
1,13350989,2024-05-09 02:48:00,Московская,"МОСК, ШЧ-24","1шт ч(к учету 1,13ч)",,,Нарушение регулировки,CSH,2024,1.0,"1,13ч",,,,,128 days 22:58:00,185698.0,27.0,292,0.3431603773584906,Весна,0.001462719597411
2,13351126,2024-05-09 07:21:00,Московская,"МОСК, ШЧ-24",,,"1шт ч(к учету 0,25)ч","Фрикционное сцепление, нарушение регулировки усилия перевода",CSH,2024,,,,,1.0,"0,25ч",129 days 03:31:00,185971.0,273.0,293,0.3443396226415094,Весна,0.001462719597411
3,13351574,2024-05-09 19:35:00,Московская,"МОСК, ШЧ-26",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,,129 days 15:45:00,186705.0,734.0,294,0.3455188679245283,Весна,0.001462719597411
3,13353495,2024-05-11 21:20:00,Московская,"МОСК, ШЧ-21",,,,Просадка напряжения на питающей линии,CSH,2024,,,,,,,131 days 17:30:00,189690.0,2985.0,295,0.3466981132075472,Весна,0.001462719597411
2,13354463,2024-05-12 18:24:00,Московская,"МОСК, ШЧ-14",,"2шт ч(к учету 0,37ч)","1шт ч(к учету 0,13)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,2.0,"0,37ч",1.0,"0,13ч",132 days 14:34:00,190954.0,1264.0,296,0.347877358490566,Весна,0.001462719597411
1,13354754,2024-05-13 01:30:00,Московская,"МОСК, ШЧ-15","4шт (к учету 3) ч(к учету 2,98ч)",,"1шт ч(к учету 0,12)ч",100% (свежий) излом датчика УКСПС,CSH,2024,3.0,"2,98ч",,,1.0,"0,12ч",132 days 21:40:00,191380.0,426.0,297,0.3490566037735849,Весна,0.001462719597411
3,13359445,2024-05-14 03:40:00,Московская,"ОКТ, ТЧЭ-1",,,,Прочая неисправность колесного центра колесной пары локомотива,CT,2024,,,,,,,133 days 23:50:00,192950.0,1570.0,298,0.3502358490566037,Весна,0.001462719597411
2,13357086,2024-05-14 05:24:00,Московская,"МОСК, ШЧ-10","1шт ч(к учету 0,23ч)",,"1шт ч(к учету 0,13)ч","Контактная система, сваривание контактов",CSH,2024,1.0,"0,23ч",,,1.0,"0,13ч",134 days 01:34:00,193054.0,104.0,299,0.3514150943396226,Весна,0.001462719597411
1,13357827,2024-05-14 11:30:00,Московская,"МОСК, ШЧ-8","2шт ч(к учету 1,48ч)",,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,2.0,"1,48ч",,,,,134 days 07:40:00,193420.0,366.0,300,0.3525943396226415,Весна,0.001462719597411
3,13370936,2024-05-15 11:23:00,Московская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,"Шелушение, раковины, коррозия на  деталях подшипника",CV,2024,,,,,,,135 days 07:33:00,194853.0,1433.0,301,0.3537735849056603,Весна,0.001462719597411
3,13363144,2024-05-17 06:20:00,Московская,"МОСК, ТЧЭ-46",,,,Прочая неисправность трубопроводов системы подачи топлива,CT,2024,,,,,,,137 days 02:30:00,197430.0,2577.0,302,0.3549528301886792,Весна,0.001462719597411
2,13363622,2024-05-17 11:45:00,Московская,"МОСК, ШЧ-10","1шт ч(к учету 0,23ч)",,"1шт ч(к учету 0,4)ч",Обрыв монтажного провода,CSH,2024,1.0,"0,23ч",,,1.0,"0,4ч",137 days 07:55:00,197755.0,325.0,303,0.3561320754716981,Весна,0.001462719597411
3,13364127,2024-05-17 18:00:00,Московская,"МОСК, ШЧ-34",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,137 days 14:10:00,198130.0,375.0,304,0.357311320754717,Весна,0.001462719597411
3,13366786,2024-05-17 18:34:00,Московская,"МОСК, ШЧ-17",,,,"Срабатывание, короткое замыкание в цепи",CSH,2024,,,,,,,137 days 14:44:00,198164.0,34.0,305,0.3584905660377358,Весна,0.001462719597411
3,13364308,2024-05-18 00:13:00,Московская,"МОСК, ШЧ-24",,,,Обрыв жил кабеля линий СЦБ напряжением до 1000 В,CSH,2024,,,,,,,137 days 20:23:00,198503.0,339.0,306,0.3596698113207547,Весна,0.001462719597411
1,13364628,2024-05-18 08:50:00,Московская,"МОСК, ШЧ-24","6шт ч(к учету 3,77ч)",,"6шт ч(к учету 2,53)ч","Сигнальная обмотка, короткое замыкание",CSH,2024,6.0,"3,77ч",,,6.0,"2,53ч",138 days 05:00:00,199020.0,517.0,307,0.3608490566037736,Весна,0.001462719597411
2,13364729,2024-05-18 10:20:00,Московская,"МОСК, ШЧ-24",,,"5шт ч(к учету 1,28)ч","Монтаж, обрыв",CSH,2024,,,,,5.0,"1,28ч",138 days 06:30:00,199110.0,90.0,308,0.3620283018867924,Весна,0.001462719597411
2,13365714,2024-05-18 18:03:00,Московская,"МОСК, ШЧ-31","1шт ч(к учету 0,55ч)",,,"Обмотка, короткое замыкание",CSH,2024,1.0,"0,55ч",,,,,138 days 14:13:00,199573.0,463.0,309,0.3632075471698113,Весна,0.001462719597411
3,13373610,2024-05-18 19:00:00,Московская,"ОКТ, ВЧД-14 ТВЕРЬ",,,,Обводнение смазки,CV,2024,,,,,,,138 days 15:10:00,199630.0,57.0,310,0.3643867924528302,Весна,0.001462719597411
2,13366130,2024-05-19 09:01:00,Московская,"МОСК, ТЧЭ-5","1шт ч(к учету 0,27ч)",,"1шт ч(к учету 0,3)ч",Прочая неисправность пневматического привода токоприемника,CT,2024,1.0,"0,27ч",,,1.0,"0,3ч",139 days 05:11:00,200471.0,841.0,311,0.365566037735849,Весна,0.001462719597411
2,13366179,2024-05-19 16:50:00,Московская,"МОСК, ШЧ-31",,"1шт ч(к учету 0,25ч)","1шт ч(к учету 0,25)ч","Контрольные линейки, излом",CSH,2024,,,1.0,"0,25ч",1.0,"0,25ч",139 days 13:00:00,200940.0,469.0,312,0.3667452830188679,Весна,0.001462719597411
3,13378340,2024-05-20 16:55:00,Московская,"МОСК, ШЧ-24",,,,Повреждение кабеля линий СЦБ напряжением до 1000 В при работах,CSH,2024,,,,,,,140 days 13:05:00,202385.0,1445.0,313,0.3679245283018867,Весна,0.001462719597411
3,13368681,2024-05-20 17:20:00,Московская,"ОКТ, ТЧЭ-1",,,,Неисправность реле,CT,2024,,,,,,,140 days 13:30:00,202410.0,25.0,314,0.3691037735849056,Весна,0.001462719597411
2,13370497,2024-05-22 10:46:00,Московская,"МОСК, ШЧ-6",,,"1шт ч(к учету 0,13)ч",Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,1.0,"0,13ч",142 days 06:56:00,204896.0,2486.0,315,0.3702830188679245,Весна,0.001462719597411
3,13370567,2024-05-22 11:40:00,Московская,"МОСК, ТЧЭ-46",,,,Прочая неисправность привода жалюзи секции холодильника,CT,2024,,,,,,,142 days 07:50:00,204950.0,54.0,316,0.3714622641509434,Весна,0.001462719597411
2,13370661,2024-05-22 12:15:00,Московская,"МОСК, ШЧ-35","1шт ч(к учету 0,42ч)",,"1шт ч(к учету 0,4)ч","Конденсатор, короткое замыкание",CSH,2024,1.0,"0,42ч",,,1.0,"0,4ч",142 days 08:25:00,204985.0,35.0,317,0.3726415094339622,Весна,0.001462719597411
3,13372356,2024-05-23 11:52:00,Московская,"МОСК, ШЧ-17",,,,"Монтаж, нарушение состояния паек",CSH,2024,,,,,,,143 days 08:02:00,206402.0,1417.0,318,0.3738207547169811,Весна,0.001462719597411
3,13373983,2024-05-24 13:39:00,Московская,"МОСК, ШЧ-15",,,,"Прожекторный механизм, неисправность",CSH,2024,,,,,,,144 days 09:49:00,207949.0,1547.0,319,0.375,Весна,0.001462719597411
2,13374811,2024-05-25 08:30:00,Московская,"МОСК, ШЧ-5","2шт ч(к учету 0,48ч)",,,"Конденсатор, Короткое замыкание",CSH,2024,2.0,"0,48ч",,,,,145 days 04:40:00,209080.0,1131.0,320,0.3761792452830189,Весна,0.001462719597411
3,13374821,2024-05-25 08:40:00,Московская,"МОСК, ТЧЭ-46",,,,Прочая неисправность разгрузочного устройства поездного компрессора,CT,2024,,,,,,,145 days 04:50:00,209090.0,10.0,321,0.3773584905660377,Весна,0.001462719597411
2,13374788,2024-05-25 08:45:00,Московская,"МОСК, ШЧ-17",,"2шт ч(к учету 0,43ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,2.0,"0,43ч",,,145 days 04:55:00,209095.0,5.0,322,0.3785377358490566,Весна,0.001462719597411
2,13375968,2024-05-26 19:00:00,Московская,"МОСК, ШЧ-15",,,"3шт ч(к учету 0,87)ч",Нарушение контакта трос/штепсель,CSH,2024,,,,,3.0,"0,87ч",146 days 15:10:00,211150.0,2055.0,323,0.3797169811320754,Весна,0.001462719597411
