CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
1,2024-03-29 18:25:00,Октябрьская,CSH,2024
3,2024-03-30 09:12:00,Октябрьская,CSH,2024
3,2024-03-31 07:29:00,Октябрьская,CSH,2024
2,2024-01-04 11:39:00,Октябрьская,CSH,2024
3,2024-01-04 14:20:00,Октябрьская,CSH,2024
2,2024-01-04 16:32:00,Октябрьская,CSH,2024
3,2024-01-04 16:50:00,Октябрьская,CSH,2024
3,2024-01-04 17:40:00,Октябрьская,CSH,2024
3,2024-02-04 07:59:00,Октябрьская,CSH,2024
3,2024-02-04 10:00:00,Октябрьская,CSH,2024
2,2024-02-04 11:27:00,Октябрьская,CSH,2024
3,2024-03-04 00:45:00,Октябрьская,CSH,2024
3,2024-03-04 08:00:00,Октябрьская,CSH,2024
3,2024-03-04 08:00:00,Октябрьская,CSH,2024
3,2024-03-04 13:05:00,Октябрьская,CSH,2024
2,2024-03-04 20:52:00,Октябрьская,CSH,2024
3,2024-03-04 21:50:00,Октябрьская,CSH,2024
2,2024-04-04 03:44:00,Октябрьская,CSH,2024
3,2024-04-04 06:01:00,Октябрьская,CSH,2024
3,2024-04-04 09:49:00,Октябрьская,CSH,2024
2,2024-04-04 16:12:00,Октябрьская,CSH,2024
1,2024-05-04 23:08:00,Октябрьская,CSH,2024
2,2024-06-04 01:58:00,Октябрьская,CSH,2024
3,2024-06-04 07:31:00,Октябрьская,CSH,2024
3,2024-06-04 09:13:00,Октябрьская,CSH,2024
3,2024-07-04 11:16:00,Октябрьская,CSH,2024
2,2024-07-04 14:08:00,Октябрьская,CSH,2024
3,2024-07-04 16:16:00,Октябрьская,CSH,2024
3,2024-08-04 02:10:00,Октябрьская,CSH,2024
3,2024-08-04 02:55:00,Октябрьская,CSH,2024
2,2024-08-04 08:06:00,Октябрьская,CSH,2024
3,2024-08-04 08:08:00,Октябрьская,CSH,2024
3,2024-08-04 12:10:00,Октябрьская,CSH,2024
3,2024-08-04 22:33:00,Октябрьская,CSH,2024
3,2024-08-04 23:19:00,Октябрьская,CSH,2024
3,2024-09-04 04:57:00,Октябрьская,CSH,2024
1,2024-09-04 13:56:00,Октябрьская,CSH,2024
2,2024-10-04 04:37:00,Октябрьская,CSH,2024
3,2024-10-04 05:02:00,Октябрьская,CSH,2024
3,2024-10-04 10:08:00,Октябрьская,CSH,2024
3,2024-10-04 15:22:00,Октябрьская,CSH,2024
3,2024-10-04 15:46:00,Октябрьская,CSH,2024
3,2024-10-04 18:12:00,Октябрьская,CSH,2024
2,2024-10-04 18:20:00,Октябрьская,CSH,2024
3,2024-11-04 09:35:00,Октябрьская,CSH,2024
2,2024-12-04 02:28:00,Октябрьская,CSH,2024
3,2024-04-13 05:11:00,Октябрьская,CSH,2024
3,2024-04-13 19:58:00,Октябрьская,CSH,2024
3,2024-04-14 00:05:00,Октябрьская,CSH,2024
3,2024-04-14 01:45:00,Октябрьская,CSH,2024
3,2024-04-14 08:13:00,Октябрьская,CSH,2024
3,2024-04-14 11:44:00,Октябрьская,CSH,2024
2,2024-04-14 22:47:00,Октябрьская,CSH,2024
3,2024-04-15 01:07:00,Октябрьская,CSH,2024
3,2024-04-15 01:46:00,Октябрьская,CSH,2024
3,2024-04-15 04:42:00,Октябрьская,CSH,2024
3,2024-04-15 16:00:00,Октябрьская,CSH,2024
2,2024-04-16 04:14:00,Октябрьская,CSH,2024
3,2024-04-16 06:15:00,Октябрьская,CSH,2024
3,2024-04-16 07:43:00,Октябрьская,CSH,2024
2,2024-04-16 08:00:00,Октябрьская,CSH,2024
2,2024-04-16 15:55:00,Октябрьская,CSH,2024
3,2024-04-17 06:20:00,Октябрьская,CSH,2024
3,2024-04-17 10:00:00,Октябрьская,CSH,2024
3,2024-04-18 00:40:00,Октябрьская,CSH,2024
2,2024-04-18 02:11:00,Октябрьская,CSH,2024
3,2024-04-18 10:57:00,Октябрьская,CSH,2024
3,2024-04-18 20:25:00,Октябрьская,CSH,2024
