CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,13165387,2024-01-05 20:10:00,Октябрьская,"ОКТ, ШЧ-12","3шт ч(к учету 2,55ч)",,"2шт ч(к учету 1,07)ч",Неисправность аппаратной части объектного контроллера,CSH,2024,2.0,"2,55ч",,,1.0,,4 days 16:25:00,6745.0,204.0,38,0.018453865336658354
3,13165732,2024-01-05 20:19:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Нарушение регулировки подачи песка,CT,2024,,,,,,,4 days 16:34:00,6754.0,9.0,39,0.018952618453865335
3,13165634,2024-01-05 22:00:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность трубопровода системы подачи масла,CT,2024,,,,,,,4 days 18:15:00,6855.0,101.0,40,0.01945137157107232
3,13165436,2024-01-05 22:04:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,4 days 18:19:00,6859.0,4.0,41,0.0199501246882793
2,13165650,2024-01-06 03:55:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,"2шт ч(к учету 1,08)ч","Электродвигатель, прочие типы, неисправность",CSH,2024,,,,,1.0,,5 days 00:10:00,7210.0,351.0,42,0.020448877805486283
2,13177336,2024-01-06 04:43:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 0,68ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,0.0,"0,68ч",,,,,5 days 00:58:00,7258.0,48.0,43,0.020947630922693267
2,13165911,2024-01-06 08:11:00,Октябрьская,"ОКТ, ТЧЭ-12",,"1шт ч(к учету 0,18ч)","1шт ч(к учету 0,13)ч","Прочая неисправность провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,0.0,"0,18ч",0.0,,5 days 04:26:00,7466.0,208.0,44,0.02144638403990025
2,13165986,2024-01-06 09:49:00,Октябрьская,"ОКТ, ШЧ-3",,,"1шт ч(к учету 0,27)ч","Кнопки, механическое заедание кнопки",CSH,2024,,,,,0.0,,5 days 06:04:00,7564.0,98.0,45,0.021945137157107233
2,13166039,2024-01-06 11:00:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 1,28ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,1.0,"1,28ч",,,,,5 days 07:15:00,7635.0,71.0,46,0.022443890274314215
2,13166464,2024-01-06 16:47:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,3шт (к учету 2) ч(к учету 2ч),"1шт ч(к учету 0,13)ч",Неперевод стрелочного перевода по причине несвоевременной очистке и смазки,CSH,2024,,,2.0,,0.0,,5 days 13:02:00,7982.0,347.0,47,0.022942643391521196
1,13177394,2024-01-06 20:54:00,Октябрьская,"ОКТ, ШЧ-12","5шт ч(к учету 7,13ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,7.0,"7,13ч",,,,,5 days 17:09:00,8229.0,247.0,48,0.02344139650872818
2,13166643,2024-01-06 21:45:00,Октябрьская,"ОКТ, ТЧЭ-5","5шт ч(к учету 2,1ч)",,,Износ угольной вставки токоприемника,CT,2024,2.0,"2,1ч",,,,,5 days 18:00:00,8280.0,51.0,49,0.023940149625935162
3,13205564,2024-01-07 00:30:00,Октябрьская,"ОКТ, ТЧЭ-21",,,,Неисправность МСУД,CT,2024,,,,,,,5 days 20:45:00,8445.0,165.0,50,0.024438902743142144
3,13166719,2024-01-07 01:30:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Потеря упругости пружины редукционного клапана масляного насоса,CT,2024,,,,,,,5 days 21:45:00,8505.0,60.0,51,0.02493765586034913
2,13166770,2024-01-07 04:38:00,Октябрьская,"ОКТ, ШЧ-8","4шт ч(к учету 1,47ч)",,,"Жилы, обрыв",CSH,2024,1.0,"1,47ч",,,,,6 days 00:53:00,8693.0,188.0,52,0.02543640897755611
2,13166803,2024-01-07 05:10:00,Октябрьская,"ОКТ, ШЧ-10","2шт ч(к учету 1,83ч)",,"1шт ч(к учету 0,15)ч","Контактная система, потеря контакта",CSH,2024,1.0,"1,83ч",,,0.0,,6 days 01:25:00,8725.0,32.0,53,0.02593516209476309
3,13167057,2024-01-07 09:17:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность манжеты клапана песочницы,CT,2024,,,,,,,6 days 05:32:00,8972.0,247.0,54,0.026433915211970076
3,13167169,2024-01-07 12:14:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,6 days 08:29:00,9149.0,177.0,55,0.026932668329177057
2,13203995,2024-01-07 19:30:00,Октябрьская,"ОКТ, ТЧЭ-28","2шт ч(к учету 0,98ч)",,,Прочая неисправность тормозной колодки тормозной рычажной передачи локомотива,CT,2024,0.0,"0,98ч",,,,,6 days 15:45:00,9585.0,436.0,56,0.02743142144638404
3,13167471,2024-01-07 20:48:00,Октябрьская,"ОКТ, ШЧ-14 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,6 days 17:03:00,9663.0,78.0,57,0.027930174563591023
2,13167517,2024-01-07 22:39:00,Октябрьская,"ОКТ, ШЧ-4 (Э)",,"2шт ч(к учету 0,32ч)",,Излом повода под гайкой,CSH,2024,,,0.0,"0,32ч",,,6 days 18:54:00,9774.0,111.0,58,0.028428927680798004
3,13176861,2024-01-08 01:21:00,Октябрьская,"ОКТ, ТЧЭ-4",,,,Прочая неисправность всасывающей трубки топливного бака дизеля,CT,2024,,,,,,,6 days 21:36:00,9936.0,162.0,59,0.02892768079800499
3,13167729,2024-01-08 04:10:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,7 days 00:25:00,10105.0,169.0,60,0.02942643391521197
3,13167757,2024-01-08 04:55:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,7 days 01:10:00,10150.0,45.0,61,0.029925187032418952
3,13167775,2024-01-08 05:13:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,Сбой АЛС с задержкой поезда,CSH,2024,,,,,,,7 days 01:28:00,10168.0,18.0,62,0.030423940149625937
3,13167906,2024-01-08 08:13:00,Октябрьская,"ОКТ, ИЧ-1 Ш",,,,"Механическое разрушение, обрыв изолятора разъединителя линии энергоснабжения нетяговых потребителей",CSH,2024,,,,,,,7 days 04:28:00,10348.0,180.0,63,0.030922693266832918
3,13167960,2024-01-08 09:10:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,"Прочая неисправность проводов, кабелей силовых цепей",CT,2024,,,,,,,7 days 05:25:00,10405.0,57.0,64,0.0314214463840399
1,13177037,2024-01-08 16:43:00,Октябрьская,"ОКТ, ШЧ-12","3шт ч(к учету 2,8ч)",,,Излом повода под гайкой,CSH,2024,2.0,"2,8ч",,,,,7 days 12:58:00,10858.0,453.0,65,0.03192019950124688
2,13168393,2024-01-08 18:37:00,Октябрьская,"ОКТ, ТЧЭ-26","1шт ч(к учету 0,82ч)",,,Прочая неисправность диафрагмы сигнализатора обрыва тормозной магистрали с датчиком,CT,2024,0.0,"0,82ч",,,,,7 days 14:52:00,10972.0,114.0,66,0.032418952618453865
