05-08-2023 02:58:00,3
05-08-2023 05:39:00,3
08-08-2023 05:27:00,2
08-08-2023 22:18:00,2
09-08-2023 01:49:00,3
09-08-2023 18:57:00,1
09-08-2023 23:13:00,2
10-08-2023 02:45:00,3
10-08-2023 04:00:00,3
11-08-2023 05:42:00,2
11-08-2023 14:40:00,3
12-08-2023 06:47:00,3
12-08-2023 07:17:00,3
13-08-2023 00:50:00,3
14-08-2023 13:58:00,1
15-08-2023 16:24:00,3
15-08-2023 16:35:00,1
16-08-2023 06:53:00,3
16-08-2023 10:44:00,3
16-08-2023 13:37:00,2
17-08-2023 00:30:00,3
17-08-2023 01:39:00,3
17-08-2023 20:10:00,2
18-08-2023 01:16:00,3
18-08-2023 04:42:00,3
18-08-2023 05:45:00,3
18-08-2023 06:42:00,3
18-08-2023 17:10:00,3
18-08-2023 18:49:00,3
18-08-2023 20:35:00,3
20-08-2023 11:35:00,2
20-08-2023 11:40:00,3
21-08-2023 03:13:00,3
22-08-2023 13:42:00,1
22-08-2023 20:50:00,1
23-08-2023 05:51:00,3
23-08-2023 06:41:00,1
23-08-2023 10:20:00,3
23-08-2023 12:22:00,3
23-08-2023 15:09:00,2
23-08-2023 22:11:00,2
24-08-2023 07:20:00,2
24-08-2023 10:05:00,3
24-08-2023 10:17:00,3
25-08-2023 02:10:00,3
26-08-2023 05:54:00,3
26-08-2023 11:41:00,3
26-08-2023 19:48:00,3
26-08-2023 20:00:00,3
29-08-2023 21:08:00,3
30-08-2023 02:14:00,3
30-08-2023 10:13:00,2
31-08-2023 00:13:00,3
01-09-2023 01:30:00,3
01-09-2023 08:00:00,2
01-09-2023 08:11:00,2
02-09-2023 13:09:00,2
02-09-2023 14:22:00,3
03-09-2023 12:00:00,3
03-09-2023 13:00:00,3
04-09-2023 15:50:00,3
04-09-2023 22:10:00,3
05-09-2023 04:07:00,3
05-09-2023 08:30:00,3
05-09-2023 19:56:00,3
06-09-2023 23:25:00,2
07-09-2023 08:27:00,2
07-09-2023 12:40:00,3
07-09-2023 22:15:00,3
08-09-2023 06:50:00,1
08-09-2023 08:00:00,3
09-09-2023 01:07:00,3
09-09-2023 05:42:00,3
09-09-2023 22:59:00,3
10-09-2023 14:50:00,1
11-09-2023 07:25:00,3
12-09-2023 06:08:00,3
12-09-2023 10:35:00,2
12-09-2023 23:50:00,3
13-09-2023 08:30:00,3
13-09-2023 20:00:00,3
14-09-2023 03:51:00,3
14-09-2023 14:06:00,3
15-09-2023 03:30:00,2
15-09-2023 19:00:00,1
16-09-2023 01:25:00,3
16-09-2023 03:05:00,3
16-09-2023 07:30:00,3
16-09-2023 14:49:00,1
17-09-2023 12:30:00,3
17-09-2023 22:10:00,3
19-09-2023 17:20:00,2
19-09-2023 20:33:00,3
21-09-2023 03:46:00,3
21-09-2023 08:00:00,1
21-09-2023 15:00:00,3
22-09-2023 15:27:00,3
23-09-2023 05:36:00,3
23-09-2023 23:50:00,3
25-09-2023 02:05:00,2
25-09-2023 09:26:00,3
25-09-2023 13:51:00,3
25-09-2023 20:00:00,3
25-09-2023 23:49:00,3
26-09-2023 02:58:00,3
26-09-2023 16:00:00,3
27-09-2023 02:09:00,3
27-09-2023 15:50:00,2
27-09-2023 21:06:00,1
28-09-2023 01:45:00,3
28-09-2023 08:36:00,2
28-09-2023 10:40:00,3
28-09-2023 21:01:00,3
29-09-2023 05:49:00,3
30-09-2023 03:40:00,1
30-09-2023 07:32:00,1
01-10-2023 04:30:00,3
01-10-2023 22:03:00,2
02-10-2023 05:45:00,2
04-10-2023 04:35:00,3
04-10-2023 19:15:00,1
06-10-2023 09:17:00,3
06-10-2023 21:30:00,3
06-10-2023 23:37:00,2
07-10-2023 14:35:00,3
08-10-2023 08:00:00,3
08-10-2023 08:00:00,3
08-10-2023 08:00:00,3
08-10-2023 14:48:00,2
09-10-2023 07:30:00,3
09-10-2023 09:15:00,3
09-10-2023 20:08:00,2
10-10-2023 19:58:00,3
11-10-2023 02:27:00,2
11-10-2023 21:01:00,2
12-10-2023 05:10:00,3
14-10-2023 07:00:00,3
14-10-2023 18:20:00,2
15-10-2023 19:10:00,3
15-10-2023 23:17:00,3
16-10-2023 12:30:00,2
16-10-2023 20:40:00,2
17-10-2023 01:00:00,1
17-10-2023 07:15:00,3
17-10-2023 12:49:00,3
17-10-2023 16:14:00,3
17-10-2023 19:20:00,3
17-10-2023 21:24:00,2
19-10-2023 09:56:00,3
20-10-2023 06:35:00,3
21-10-2023 16:49:00,3
21-10-2023 20:00:00,3
22-10-2023 07:51:00,2
22-10-2023 18:29:00,3
23-10-2023 18:43:00,3
24-10-2023 00:20:00,2
24-10-2023 14:37:00,3
25-10-2023 00:10:00,3
25-10-2023 06:37:00,3
25-10-2023 18:30:00,3
26-10-2023 00:19:00,1
26-10-2023 11:00:00,3
27-10-2023 21:26:00,3
28-10-2023 11:43:00,3
28-10-2023 12:41:00,2
29-10-2023 23:40:00,3
30-10-2023 10:35:00,3
30-10-2023 16:00:00,1
30-10-2023 22:04:00,3
31-10-2023 02:55:00,3
31-10-2023 08:25:00,3
31-10-2023 10:15:00,3
31-10-2023 23:58:00,3
