CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13028278,2023-09-22 19:59:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Неисправность элементов генератора аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,13025732,2023-09-22 21:41:00,Восточно-Сибирская,"В-СИБ, ШЧ-7 СЛЮДЯНКА",,,,Неисправность модемов связи аппаратуры линейного пункта ДЦ,CSH,2023,,,,,,
3,13026840,2023-09-22 22:21:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,Сверхнормативное понижение сопротивления изоляции трансформаторов аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,13026538,2023-09-24 01:13:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Разрегулировка контактов автопереключателя СП-6М,CSH,2023,,,,,,
2,13026895,2023-09-24 02:53:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ","3шт 0,83ч",,,Неисправность элементов трансформаторов аппаратуры рельсовых цепей,CSH,2023,3.0,"0,83ч",,,,
2,13030203,2023-09-25 19:52:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ","1шт 0,33ч",,,Обрыв жил сигнально-блокировочного металлического кабеля рельсовых цепей,CSH,2023,1.0,"0,33ч",,,,
2,13028712,2023-09-26 04:05:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА","1шт 0,72ч",,,Неисправность оборудования для размещения аппаратуры рельсовых цепей,CSH,2023,1.0,"0,72ч",,,,
3,13028754,2023-09-26 04:34:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Обрыв плавкой вставки (проволоки) предохранителей аппаратуры защиты АБ,CSH,2023,,,,,,
3,13032348,2023-09-26 07:25:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
2,13030096,2023-09-26 22:57:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК","1шт 0,88ч",,,Неисправность бесконтактной аппаратуры СЦБ,CSH,2023,1.0,"0,88ч",,,,
3,13035167,2023-09-28 07:44:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13036673,2023-09-29 04:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Электрический пробой элементов стабилизированных источников питания постовых устройств ЭЦ,CSH,2023,,,,,,
3,13037874,2023-09-29 07:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,Неисправность элементов генератора аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,13036217,2023-09-29 13:07:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13035152,2023-09-29 13:53:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13036723,2023-09-29 19:07:00,Восточно-Сибирская,"В-СИБ, ШЧ-6 (Р)",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13036346,2023-09-29 21:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-6 (Р)",,,,Разрегулировка контактов реле аппаратуры АБ,CSH,2023,,,,,,
3,13037863,2023-09-29 23:18:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13037855,2023-09-30 03:39:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13037849,2023-09-30 03:51:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,"Нарушение контакта в монтаже в ящиках для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
3,13037846,2023-09-30 05:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,"Нарушение контакта в монтаже в ящиках для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
3,13037913,2023-09-30 05:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Потеря контакта в ламподержателе линзового светофора,CSH,2023,,,,,,
3,13037931,2023-09-30 05:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
3,13036618,2023-09-30 05:20:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Неисправность контактной системы реле аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,13037924,2023-09-30 05:30:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13037925,2023-09-30 06:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
