CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,12861685,2023-05-30 16:52:00,Московская,"МОСК, ИЧ-3 ПЛЕХАНОВСКАЯ Ш",,,,Нарушение контакта в навесном монтаже аппаратуры АБ,CSH,2023,,,,,,
2,12862913,2023-05-31 15:00:00,Московская,"МОСК, ШЧ-26",,"1шт 0,1ч","1шт 0,12ч","Нарушение монтажа стативов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,1.0,"0,1ч",1.0,"0,12ч"
3,12871818,2023-05-31 16:28:00,Московская,"МОСК, ШЧ-6",,,"1шт 0,05ч",Закорачивание РЦ,CSH,2023,,,,,1.0,"0,05ч"
2,12864713,2023-06-01 18:58:00,Московская,"МОСК, ШТЦ ДИ",,"1шт 0,17ч",,Разрегулировка контактов реле аппаратуры постовых устройств ЭЦ,CSH,2023,,,1.0,"0,17ч",,
3,12865553,2023-06-02 10:57:00,Московская,"МОСК, ШЧ-5",,,,Излом кабельной жилы в концевой муфте,CSH,2023,,,,,,
1,12866495,2023-06-02 21:14:00,Московская,"МОСК, ШЧ-4",,,"3шт 2,03ч",Неисправность элементов усилителей аппаратуры рельсовых цепей,CSH,2023,,,,,3.0,"2,03ч"
2,12866481,2023-06-02 22:25:00,Московская,"МОСК, ШЧ-35","2шт 0,55ч",,,Залипание якоря реле аппаратуры АБ,CSH,2023,2.0,"0,55ч",,,,
3,12866528,2023-06-03 00:23:00,Московская,"МОСК, ШЧ-28",,,,Обрыв внешнего монтажа аппаратуры защиты рельсовых цепей,CSH,2023,,,,,,
3,12866704,2023-06-03 07:06:00,Московская,"МОСК, ИЧ-3 ПЛЕХАНОВСКАЯ Ш",,,,Нарушение контакта в штепсельном разъеме дешифраторной ячейки аппаратуры постовых устройств ЭЦ,CSH,2023,,,,,,
3,12867053,2023-06-03 14:05:00,Московская,"МОСК, ИЧ-2 ЛЬГОВСКАЯ Ш",,,,Сбой программной части линейного пункта ДЦ,CSH,2023,,,,,,
2,12895078,2023-06-03 16:57:00,Московская,"МОСК, ИЧ-2 ЛЬГОВСКАЯ Ш",,,"1шт 0,38ч",Неисправность программной части линейного пункта ДЦ,CSH,2023,,,,,1.0,"0,38ч"
2,12867482,2023-06-04 04:44:00,Московская,"МОСК, ШЧ-4","1шт 0,25ч",,,Ослабление затяжки болтов перемычки,CSH,2023,1.0,"0,25ч",,,,
3,12868066,2023-06-04 15:17:00,Московская,"МОСК, ШЧ-15",,,,Закорачивание РЦ,CSH,2023,,,,,,
1,12868270,2023-06-05 00:05:00,Московская,"МОСК, ШЧ-33","3шт 1,5ч",,,"Повышенное переходное сопротивление между элементами (штепсель-рельс, провод (трос)-штепсель, провод (трос)-наконечник)",CSH,2023,3.0,"1,5ч",,,,
2,12869249,2023-06-05 13:01:00,Московская,"МОСК, ШЧ-15",,,"6шт 1,3ч",Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,6.0,"1,3ч"
3,12870276,2023-06-06 03:09:00,Московская,"МОСК, ШЧ-33",,,,Неисправность кабельных стоек для размещения устройств рельсовой цепи,CSH,2023,,,,,,
3,12871116,2023-06-06 10:54:00,Московская,"МОСК, ШЧ-8",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2023,,,,,,
2,12872162,2023-06-06 15:40:00,Московская,"МОСК, ШЧ-5","3шт 0,8ч",,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,3.0,"0,8ч",,,,
3,12872333,2023-06-06 17:18:00,Московская,"МОСК, ШЧ-8",,,,Нарушение регулировочного режима,CSH,2023,,,,,,
3,12876251,2023-06-08 08:08:00,Московская,"МОСК, ШЧ-34",,,,Обрыв монтажа линзового светофора,CSH,2023,,,,,,
2,12890596,2023-06-08 21:50:00,Московская,"МОСК, ШЧ-21",,,"1шт 0,15ч",Неисправность элементов пульта-табло постовых устройств ЭЦ,CSH,2023,,,,,1.0,"0,15ч"
3,12880124,2023-06-09 14:30:00,Московская,"МОСК, ШЧ-10",,,,Заедание элементов реле аппаратуры АБ,CSH,2023,,,,,,
1,12880695,2023-06-09 21:35:00,Московская,"МОСК, ШТЦ ДИ","3шт 1,58ч",,"4шт 0,42ч",Выкрашивание элементов реле аппаратуры постовых устройств ЭЦ,CSH,2023,3.0,"1,58ч",,,4.0,"0,42ч"
3,12882511,2023-06-11 11:10:00,Московская,"МОСК, ШЧ-33",,,,Нарушение изоляции монтажа муфты кабельной сети,CSH,2023,,,,,,
