CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,13235330,2024-02-25 12:56:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","1шт ч(к учету 0,27ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,1.0,"0,27ч",,,,
2,13235365,2024-02-25 13:55:00,Горьковская,"ГОРЬК, ШЧ-8","3шт ч(к учету 1,47ч)",,,Закорачивание РЦ деталями ВСП,CSH,2024,3.0,"1,47ч",,,,
2,13235832,2024-02-26 05:03:00,Горьковская,"ГОРЬК, ИЧ-2 НИЖНИЙ НОВГОРОД Ш",,,"1шт ч(к учету 0,23)ч",Нарушение контакта,CSH,2024,,,,,1.0,"0,23ч"
2,13235891,2024-02-26 06:05:00,Горьковская,"ГОРЬК, ШЧ-7",,"1шт ч(к учету 0,1ч)",,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",CSH,2024,,,1.0,"0,1ч",,
3,13238896,2024-02-26 09:40:00,Горьковская,"ГОРЬК, ШЧ-7",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13242373,2024-02-26 21:43:00,Горьковская,"ГОРЬК, ШЧ-7",,,,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",CSH,2024,,,,,,
3,13242175,2024-02-27 07:25:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Повреждение изоляции,CSH,2024,,,,,,
3,13237610,2024-02-27 10:28:00,Горьковская,"ГОРЬК, ШЧ-14",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,
3,13242584,2024-02-28 05:44:00,Горьковская,"ГОРЬК, ШЧ-7",,,,Неисправность петель связи,CSH,2024,,,,,,
2,13239348,2024-02-28 13:44:00,Горьковская,"ГОРЬК, ШЧ-12","2шт ч(к учету 0,7ч)",,,"Жилы, внутренний обрыв",CSH,2024,2.0,"0,7ч",,,,
3,13242178,2024-02-28 17:50:00,Горьковская,"ГОРЬК, ШЧ-3",,,,Неисправность монтажа,CSH,2024,,,,,,
3,13242984,2024-02-28 22:41:00,Горьковская,"ГОРЬК, ШЧ-8",,,,Удар посторонним предметом с проходящего поезда,CSH,2024,,,,,,
