CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13393998,2024-06-06 17:00:00,Октябрьская,"ОКТ, ШЧ-13 (Э)",,,,Пережог плавкой вставки предохранителя линии СЦБ,CSH,2024,,,,,,
2,13393996,2024-06-06 17:27:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,"2шт ч(к учету 0,33ч)",,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,,,2.0,"0,33ч",,
2,13394043,2024-06-06 18:08:00,Октябрьская,"ОКТ, ШЧ-12",,,"5шт (к учету 3) ч(к учету 1,37)ч",Неисправность ОПН линий СЦБ,CSH,2024,,,,,3.0,"1,37ч"
3,13394159,2024-06-06 20:26:00,Октябрьская,"ОКТ, ШЧ-10",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,
3,13394342,2024-06-07 02:16:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
3,13394354,2024-06-07 02:52:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
2,13395717,2024-06-07 12:16:00,Октябрьская,"ОКТ, ИЧ-2 Ш","1шт ч(к учету 0,3ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,1.0,"0,3ч",,,,
3,13395906,2024-06-07 14:58:00,Октябрьская,"ОКТ, ШЧ-11",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,
3,13396223,2024-06-07 18:36:00,Октябрьская,"ОКТ, ШЧ-17",,,,Зависание ПО,CSH,2024,,,,,,
2,13396407,2024-06-08 00:22:00,Октябрьская,"ОКТ, ШЧ-8","4шт ч(к учету 1,77ч)",,,"Повреждение посторонними лицами, порча",CSH,2024,4.0,"1,77ч",,,,
3,13396717,2024-06-08 07:36:00,Октябрьская,"ОКТ, ШЧ-21",,,,Нарушение контакта наконечник/вывод ДТ,CSH,2024,,,,,,
3,13396949,2024-06-08 12:00:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Индикатор единичный, неисправность",CSH,2024,,,,,,
3,13396955,2024-06-08 12:05:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Пробой, перекрытие предохранителя линии СЦБ",CSH,2024,,,,,,
3,13397409,2024-06-08 18:44:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Обрыв троса, коррозия металла",CSH,2024,,,,,,
3,13397179,2024-06-08 19:42:00,Октябрьская,"ОКТ, ШЧ-16 (Р)",,,,"Конденсатор, снижение емкости конденсатора",CSH,2024,,,,,,
