CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13498359,2024-08-19 07:54:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Нарушение контакта в разъемах блоков, неисправность контактных губок",CSH,2024,,,,,,
2,13498451,2024-08-19 09:07:00,Дальневосточная,"Д-ВОСТ, ШЧ-4 (Р)","2шт ч(к учету 0,73ч)",,,"Жилы, обрыв",CSH,2024,0.0,"0,73ч",,,,
3,13498530,2024-08-19 10:12:00,Дальневосточная,"Д-ВОСТ, ИЧ Ш САХАЛИН",,,,"Кнопки, излом контакта",CSH,2024,,,,,,
3,13500043,2024-08-20 11:57:00,Дальневосточная,"Д-ВОСТ, ШЧ-10 (Э)",,,,"Обрыв, при путевых работах",CSH,2024,,,,,,
2,13500131,2024-08-20 12:59:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)",,"1шт ч(к учету 0,32ч)",,Отключение внешнего электроснабжения,CSH,2024,,,0.0,"0,32ч",,
2,13500544,2024-08-20 16:43:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 (Э)","1шт ч(к учету 0,43ч)",,,Нарушение контакта штепсель/рельс,CSH,2024,0.0,"0,43ч",,,,
2,13500878,2024-08-21 05:40:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,33ч)",,,Сбой АЛС с задержкой поезда,CSH,2024,0.0,"0,33ч",,,,
2,13501944,2024-08-21 18:39:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,47ч)","1шт ч(к учету 0,13ч)","1шт ч(к учету 0,13)ч","Жилы, внутренний обрыв",CSH,2024,0.0,"0,47ч",0.0,"0,13ч",0.0,
3,13504981,2024-08-22 15:02:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,
3,13504402,2024-08-23 13:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Предохранитель FEU, неисправность",CSH,2024,,,,,,
3,13504729,2024-08-24 06:24:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,
2,13505576,2024-08-25 05:27:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)","5шт ч(к учету 3,28ч)","2шт ч(к учету 0,98ч)",,"Монтаж, нарушение изоляции",CSH,2024,3.0,"3,28ч",0.0,"0,98ч",,
