,START_TIME,CATEGORY,DELTA_TIME,DELTA_SECONDS,TIME_DIFF,INDEX
212,2024-03-15 04:40:00,3,74 days 00:55:00,106615.0,577.0,0.26270136307311026
213,2024-03-15 07:04:00,1,74 days 03:19:00,106759.0,144.0,0.26394052044609667
214,2024-03-15 12:20:00,2,74 days 08:35:00,107075.0,316.0,0.265179677819083
215,2024-03-15 19:17:00,2,74 days 15:32:00,107492.0,417.0,0.2664188351920694
216,2024-03-16 09:10:00,3,75 days 05:25:00,108325.0,833.0,0.2676579925650558
217,2024-03-16 09:51:00,1,75 days 06:06:00,108366.0,41.0,0.26889714993804215
218,2024-03-16 19:50:00,3,75 days 16:05:00,108965.0,599.0,0.2701363073110285
219,2024-03-16 23:35:00,3,75 days 19:50:00,109190.0,225.0,0.27137546468401486
220,2024-03-17 00:10:00,3,75 days 20:25:00,109225.0,35.0,0.27261462205700127
221,2024-03-17 00:50:00,1,75 days 21:05:00,109265.0,40.0,0.2738537794299876
222,2024-03-17 04:45:00,2,76 days 01:00:00,109500.0,235.0,0.275092936802974
223,2024-03-17 11:11:00,3,76 days 07:26:00,109886.0,386.0,0.27633209417596033
224,2024-03-17 14:37:00,3,76 days 10:52:00,110092.0,206.0,0.27757125154894674
225,2024-03-18 00:30:00,3,76 days 20:45:00,110685.0,593.0,0.2788104089219331
226,2024-03-19 14:59:00,3,78 days 11:14:00,112994.0,2309.0,0.28004956629491945
227,2024-03-21 11:17:00,3,80 days 07:32:00,115652.0,2658.0,0.2812887236679058
228,2024-03-21 23:26:00,3,80 days 19:41:00,116381.0,729.0,0.2825278810408922
229,2024-03-23 07:25:00,3,82 days 03:40:00,118300.0,1919.0,0.28376703841387857
230,2024-03-23 08:15:00,3,82 days 04:30:00,118350.0,50.0,0.2850061957868649
231,2024-03-23 12:05:00,2,82 days 08:20:00,118580.0,230.0,0.2862453531598513
232,2024-03-24 00:18:00,3,82 days 20:33:00,119313.0,733.0,0.2874845105328377
233,2024-03-24 12:36:00,3,83 days 08:51:00,120051.0,738.0,0.28872366790582404
234,2024-03-26 04:02:00,3,85 days 00:17:00,122417.0,2366.0,0.2899628252788104
235,2024-03-26 12:40:00,3,85 days 08:55:00,122935.0,518.0,0.2912019826517968
236,2024-03-27 04:49:00,3,86 days 01:04:00,123904.0,969.0,0.29244114002478316
237,2024-03-27 08:24:00,1,86 days 04:39:00,124119.0,215.0,0.2936802973977695
238,2024-03-27 13:16:00,3,86 days 09:31:00,124411.0,292.0,0.2949194547707559
239,2024-03-27 16:41:00,3,86 days 12:56:00,124616.0,205.0,0.2961586121437423
240,2024-03-28 01:26:00,3,86 days 21:41:00,125141.0,525.0,0.29739776951672864
241,2024-03-28 05:39:00,3,87 days 01:54:00,125394.0,253.0,0.298636926889715
242,2024-03-28 15:53:00,2,87 days 12:08:00,126008.0,614.0,0.29987608426270135
243,2024-03-29 16:26:00,1,88 days 12:41:00,127481.0,1473.0,0.30111524163568776
244,2024-03-30 03:35:00,1,88 days 23:50:00,128150.0,669.0,0.3023543990086741
245,2024-03-30 13:37:00,3,89 days 09:52:00,128752.0,602.0,0.30359355638166047
246,2024-03-30 21:09:00,3,89 days 17:24:00,129204.0,452.0,0.3048327137546468
