CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
2,13165079,2024-01-05 14:04:00,Западно-Сибирская,"З-СИБ, ШЧ-14","3шт ч(к учету 1,58ч)",,,Необеспечение электропитания подзаряда,CSH,2024,3.0,"1,58ч",,,,,4 days 11:32:00,6452.0,16.0,115,0.0121912094963105,Зима,0.0169355467227807,0
3,13165187,2024-01-05 15:15:00,Западно-Сибирская,"З-СИБ, ШЧ-7 (Р)",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,4 days 12:43:00,6523.0,71.0,116,0.0122981499304887,Зима,0.0169355467227807,0
3,13166357,2024-01-05 15:43:00,Московская,"МОСК, ШЧ-15",,,,Отсутствие,CSH,2024,,,,,,,4 days 13:11:00,6551.0,28.0,117,0.0124050903646668,Зима,0.0169355467227807,0
2,13166355,2024-01-05 15:50:00,Московская,"МОСК, ШЧ-28",,"1шт ч(к учету 0,18ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,1.0,"0,18ч",,,4 days 13:18:00,6558.0,7.0,118,0.012512030798845,Зима,0.0169355467227807,0
2,13165211,2024-01-05 16:46:00,Октябрьская,"ОКТ, ШЧ-14 (Р)","1шт ч(к учету 0,35ч)","2шт (к учету 1) ч(к учету 0,33ч)","1шт ч(к учету 0,93)ч","Электродвигатель, постоянного тока (МСП, ДСП), обрыв обмотки якоря",CSH,2024,1.0,"0,35ч",1.0,"0,33ч",1.0,"0,93ч",4 days 14:14:00,6614.0,56.0,119,0.0126189712330232,Зима,0.0169355467227807,0
2,13165292,2024-01-05 17:56:00,Западно-Сибирская,"З-СИБ, ШЧ-7 (Р)",,"1шт ч(к учету 0,13ч)",,"Обмотка, короткое замыкание",CSH,2024,,,1.0,"0,13ч",,,4 days 15:24:00,6684.0,70.0,120,0.0127259116672013,Зима,0.0169355467227807,0
2,13165350,2024-01-05 19:22:00,Свердловская,"СВЕРД, ШЧ-5","1шт ч(к учету 0,23ч)",,"2шт ч(к учету 0,3)ч","Контактная система, подгар контактов",CSH,2024,1.0,"0,23ч",,,2.0,"0,3ч",4 days 16:50:00,6770.0,86.0,121,0.0128328521013795,Зима,0.0169355467227807,0
2,13165387,2024-01-05 20:10:00,Октябрьская,"ОКТ, ШЧ-12","3шт ч(к учету 2,55ч)",,"2шт ч(к учету 1,07)ч",Неисправность аппаратной части объектного контроллера,CSH,2024,3.0,"2,55ч",,,2.0,"1,07ч",4 days 17:38:00,6818.0,48.0,122,0.0129397925355576,Зима,0.0169355467227807,0
3,13165436,2024-01-05 22:04:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,4 days 19:32:00,6932.0,114.0,123,0.0130467329697358,Зима,0.0169355467227807,0
2,13165833,2024-01-06 02:15:00,Забайкальская,"ЗАБ, ШЧ-1","1шт ч(к учету 0,27ч)","1шт ч(к учету 0,08ч)",,Неисправность концентратора,CSH,2024,1.0,"0,27ч",1.0,"0,08ч",,,4 days 23:43:00,7183.0,251.0,124,0.013153673403914,Зима,0.0169355467227807,0
2,13166429,2024-01-06 03:52:00,Московская,"МОСК, ШТЦ МОСК ДИ","2шт ч(к учету 0,67ч)","3шт ч(к учету 0,35ч)","9шт ч(к учету 1,2)ч","Конденсатор, обрыв",CSH,2024,2.0,"0,67ч",3.0,"0,35ч",9.0,"1,2ч",5 days 01:20:00,7280.0,97.0,125,0.0132606138380921,Зима,0.0169355467227807,0
2,13165650,2024-01-06 03:55:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,"2шт ч(к учету 1,08)ч","Электродвигатель, прочие типы, неисправность",CSH,2024,,,,,2.0,"1,08ч",5 days 01:23:00,7283.0,3.0,126,0.0133675542722703,Зима,0.0169355467227807,0
2,13177336,2024-01-06 04:43:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 0,68ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,2.0,"0,68ч",,,,,5 days 02:11:00,7331.0,48.0,127,0.0134744947064485,Зима,0.0169355467227807,0
2,13166425,2024-01-06 05:17:00,Московская,"МОСК, ШЧ-24",,"3шт ч(к учету 0,57ч)",,"Конденсатор, снижение емкости",CSH,2024,,,3.0,"0,57ч",,,5 days 02:45:00,7365.0,34.0,128,0.0135814351406266,Зима,0.0169355467227807,0
2,13165824,2024-01-06 07:08:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)",,"1шт ч(к учету 0,18ч)","1шт ч(к учету 0,02)ч","Диод, пробой",CSH,2024,,,1.0,"0,18ч",1.0,"0,02ч",5 days 04:36:00,7476.0,111.0,129,0.0136883755748048,Зима,0.0169355467227807,0
2,13166106,2024-01-06 09:28:00,Свердловская,"СВЕРД, ШЧ-16","1шт ч(к учету 0,97ч)","4шт (к учету 2) ч(к учету 0,68ч)","3шт (к учету 1) ч(к учету 0,42)ч","Контактная система, увеличенное сопротивление контакта",CSH,2024,1.0,"0,97ч",2.0,"0,68ч",1.0,"0,42ч",5 days 06:56:00,7616.0,140.0,130,0.0137953160089829,Зима,0.0169355467227807,0
2,13165986,2024-01-06 09:49:00,Октябрьская,"ОКТ, ШЧ-3",,,"1шт ч(к учету 0,27)ч","Кнопки, механическое заедание кнопки",CSH,2024,,,,,1.0,"0,27ч",5 days 07:17:00,7637.0,21.0,131,0.0139022564431611,Зима,0.0169355467227807,0
1,13166460,2024-01-06 10:21:00,Московская,"МОСК, ШЧ-8","1шт ч(к учету 1,57ч)","1шт ч(к учету 0,13ч)",,Разъединение стрелочных остряков с тягами,CSH,2024,1.0,"1,57ч",1.0,"0,13ч",,,5 days 07:49:00,7669.0,32.0,132,0.0140091968773393,Зима,0.0169355467227807,0
2,13166039,2024-01-06 11:00:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 1,28ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,2.0,"1,28ч",,,,,5 days 08:28:00,7708.0,39.0,133,0.0141161373115174,Зима,0.0169355467227807,0
2,13166078,2024-01-06 11:33:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"2шт ч(к учету 0,28ч)","1шт ч(к учету 0,1)ч",Неисправность ПО АРМ,CSH,2024,,,2.0,"0,28ч",1.0,"0,1ч",5 days 09:01:00,7741.0,33.0,134,0.0142230777456956,Зима,0.0169355467227807,0
2,13166163,2024-01-06 12:14:00,Горьковская,"ГОРЬК, ШЧ-7","2шт ч(к учету 0,95ч)",,,"Код 98.0 Другие, кроме перечисленных выше, дефекты и повреждения рельсов, оставленных в пути, опасность эксплуатации которых может быть оценена по ближайшему типоразмеру дефекта, в том числе общая равномерная коррозия рельсов, а также, наличие сварного стыка на расстоянии от 750 мм до 3000 мм (выполненного электро контактной или алюминотермитной сваркой)",CSH,2024,2.0,"0,95ч",,,,,5 days 09:42:00,7782.0,41.0,135,0.0143300181798738,Зима,0.0169355467227807,0
3,13166255,2024-01-06 13:04:00,Свердловская,"СВЕРД, ШЧ-8 (Р)",,,,"Электродвигатель, постоянного тока (МСП, ДСП), неисправность коллектора",CSH,2024,,,,,,,5 days 10:32:00,7832.0,50.0,136,0.0144369586140519,Зима,0.0169355467227807,0
3,13166487,2024-01-06 14:15:00,Московская,"МОСК, ШЧ-34",,,,Зависание ПО,CSH,2024,,,,,,,5 days 11:43:00,7903.0,71.0,137,0.0145438990482301,Зима,0.0169355467227807,0
3,13166345,2024-01-06 14:57:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,5 days 12:25:00,7945.0,42.0,138,0.0146508394824082,Зима,0.0169355467227807,0
2,13166317,2024-01-06 15:17:00,Горьковская,"ГОРЬК, ШЧ-10",,"3шт (к учету 2) ч(к учету 0,52ч)",,"Светодиоды, неисправность",CSH,2024,,,2.0,"0,52ч",,,5 days 12:45:00,7965.0,20.0,139,0.0147577799165864,Зима,0.0169355467227807,0
2,13166464,2024-01-06 16:47:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,3шт (к учету 2) ч(к учету 2ч),"1шт ч(к учету 0,13)ч",Неперевод стрелочного перевода по причине несвоевременной очистке и смазки,CSH,2024,,,2.0,2ч,1.0,"0,13ч",5 days 14:15:00,8055.0,90.0,140,0.0148647203507646,Зима,0.0169355467227807,0
2,13166440,2024-01-06 17:11:00,Северная,"СЕВ, ШЧ-2",,"6шт (к учету 5) ч(к учету 4,13ч)","2шт ч(к учету 0,48)ч","Жилы, окисление",CSH,2024,,,5.0,"4,13ч",2.0,"0,48ч",5 days 14:39:00,8079.0,24.0,141,0.0149716607849427,Зима,0.0169355467227807,0
3,13166670,2024-01-06 18:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,5 days 15:28:00,8128.0,49.0,142,0.0150786012191209,Зима,0.0169355467227807,0
2,13166607,2024-01-06 20:53:00,Московская,"МОСК, ШЧ-32","1шт ч(к учету 0,37ч)","1шт ч(к учету 0,33ч)",,Понижение сопротивления изоляции,CSH,2024,1.0,"0,37ч",1.0,"0,33ч",,,5 days 18:21:00,8301.0,173.0,143,0.0151855416532991,Зима,0.0169355467227807,0
1,13177394,2024-01-06 20:54:00,Октябрьская,"ОКТ, ШЧ-12","5шт ч(к учету 7,13ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,5.0,"7,13ч",,,,,5 days 18:22:00,8302.0,1.0,144,0.0152924820874772,Зима,0.0169355467227807,0
3,13166655,2024-01-06 21:02:00,Московская,"МОСК, ШЧ-26",,,,Нарушение контакта,CSH,2024,,,,,,,5 days 18:30:00,8310.0,8.0,145,0.0153994225216554,Зима,0.0169355467227807,0
3,13166637,2024-01-06 22:19:00,Приволжская,"ПРИВ, ШЧ-14",,,,Нарушение контакта трос/контактный болт,CSH,2024,,,,,,,5 days 19:47:00,8387.0,77.0,146,0.0155063629558336,Зима,0.0169355467227807,0
2,13166644,2024-01-06 22:37:00,Московская,"МОСК, ШЧ-32",,,"1шт ч(к учету 0,17)ч","Контактная система, подгар контактов",CSH,2024,,,,,1.0,"0,17ч",5 days 20:05:00,8405.0,18.0,147,0.0156133033900117,Зима,0.0169355467227807,0
2,13166651,2024-01-06 22:47:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)","6шт ч(к учету 2,6ч)",,,"Транзистор, пробой",CSH,2024,6.0,"2,6ч",,,,,5 days 20:15:00,8415.0,10.0,148,0.0157202438241899,Зима,0.0169355467227807,0
3,13166706,2024-01-07 01:01:00,Забайкальская,"ЗАБ, ШЧ-1",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,5 days 22:29:00,8549.0,134.0,149,0.015827184258368,Зима,0.0169355467227807,0
2,13166734,2024-01-07 02:08:00,Восточно-Сибирская,"В-СИБ, ШЧ-1 ТАЙШЕТ","1шт ч(к учету 0,42ч)",,,"Конденсатор, снижение емкости",CSH,2024,1.0,"0,42ч",,,,,5 days 23:36:00,8616.0,67.0,150,0.0159341246925462,Зима,0.0169355467227807,0
2,13166751,2024-01-07 02:41:00,Свердловская,"СВЕРД, ШЧ-5","1шт ч(к учету 0,33ч)","1шт ч(к учету 0,17ч)","3шт (к учету 2) ч(к учету 0,38)ч",Излом наконечника,CSH,2024,1.0,"0,33ч",1.0,"0,17ч",2.0,"0,38ч",6 days 00:09:00,8649.0,33.0,151,0.0160410651267244,Зима,0.0169355467227807,0
2,13166787,2024-01-07 04:30:00,Свердловская,"СВЕРД, ШЧ-2","3шт (к учету 2) ч(к учету 1,35ч)","3шт (к учету 2) ч(к учету 0,78ч)","2шт ч(к учету 0,32)ч",Нарушение контакта,CSH,2024,2.0,"1,35ч",2.0,"0,78ч",2.0,"0,32ч",6 days 01:58:00,8758.0,109.0,152,0.0161480055609025,Зима,0.0169355467227807,0
