CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
3,13160106,2024-01-01 03:45:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность аккумуляторной батареи,CT,2024,,,,,,,0 days 00:00:00,0.0,0.0,1,0.0,Зима,0.0022225503376566,0
1,13160147,2024-01-01 06:11:00,Октябрьская,"ОКТ, ТЧЭ-14","6шт ч(к учету 5,65ч)",,,Неисправность микросхемы,CT,2024,6.0,"5,65ч",,,,,0 days 02:26:00,146.0,146.0,2,0.0012406947890818,Зима,0.0022225503376566,0
2,13160319,2024-01-01 13:59:00,Октябрьская,"ОКТ, ТЧЭ-14",,"2шт ч(к учету 0,3ч)","1шт ч(к учету 0,17)ч",Прочая неисправность уплотнения секции холодильника,CT,2024,,,2.0,"0,3ч",1.0,"0,17ч",0 days 10:14:00,614.0,468.0,3,0.0024813895781637,Зима,0.0022225503376566,0
3,13160600,2024-01-02 04:00:00,Октябрьская,"ОКТ, ТЧЭ-21",,,,Не качественное изготовление програмного обеспечения,CT,2024,,,,,,,1 days 00:15:00,1455.0,841.0,4,0.0037220843672456,Зима,0.0022225503376566,0
3,13160967,2024-01-02 13:57:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Течь воды в соединении с резиновым патрубком крышки цилиндров дизеля,CT,2024,,,,,,,1 days 10:12:00,2052.0,597.0,5,0.0049627791563275,Зима,0.0022225503376566,0
2,13170209,2024-01-02 14:36:00,Октябрьская,"ОКТ, ТЧЭ-4",,,"1шт ч(к учету 0,1)ч",Прочая неисправность диафрагмы крана машиниста,CT,2024,,,,,1.0,"0,1ч",1 days 10:51:00,2091.0,39.0,6,0.0062034739454094,Зима,0.0022225503376566,0
3,13161162,2024-01-02 18:47:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность пружины токоприемника,CT,2024,,,,,,,1 days 15:02:00,2342.0,251.0,7,0.0074441687344913,Зима,0.0022225503376566,0
2,13161444,2024-01-03 03:37:00,Октябрьская,"ОКТ, ТЧЭ-12","4шт ч(к учету 1,22ч)",,,"Пропил полоза, скол вставки полоза",CT,2024,4.0,"1,22ч",,,,,1 days 23:52:00,2872.0,530.0,8,0.0086848635235732,Зима,0.0022225503376566,0
3,13162549,2024-01-03 06:48:00,Северная,"ОКТ, ТЧЭ-4",,,,Прочая неисправность корпуса буксы локомотива,CT,2024,,,,,,,2 days 03:03:00,3063.0,191.0,9,0.009925558312655,Зима,0.0022225503376566,0
1,13161743,2024-01-03 07:05:00,Свердловская,"СВЕРД, ТЧЭ-5","27шт (к учету 21) ч(к учету 49,9ч)","1шт ч(к учету 0,12ч)","1шт ч(к учету 0,17)ч","Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,21.0,"49,9ч",1.0,"0,12ч",1.0,"0,17ч",2 days 03:20:00,3080.0,17.0,10,0.0111662531017369,Зима,0.0022225503376566,0
2,13162314,2024-01-03 09:15:00,Октябрьская,"ОКТ, ТЧЭ-25","1шт ч(к учету 0,25ч)",,,Нетиповые элементы соединительной арматуры,CT,2024,1.0,"0,25ч",,,,,2 days 05:30:00,3210.0,130.0,11,0.0124069478908188,Зима,0.0022225503376566,0
3,13162008,2024-01-03 10:59:00,Западно-Сибирская,"З-СИБ, ТЧЭ-14",,,,Прочая неисправность пружины предохранительного клапана,CT,2024,,,,,,,2 days 07:14:00,3314.0,104.0,12,0.0136476426799007,Зима,0.0022225503376566,0
1,13162718,2024-01-03 18:43:00,Свердловская,"СВЕРД, ТЧЭ-12",,,,Прочая неисправность вкладыша опоры кузова локомотива,CT,2024,,,,,,,2 days 14:58:00,3778.0,464.0,13,0.0148883374689826,Зима,0.0022225503376566,0
1,13162628,2024-01-03 22:00:00,Октябрьская,"ОКТ, ТЧЭ-12",,"1шт ч(к учету 0,13ч)","3шт ч(к учету 2,23)ч",Прочая неисправность якоря тягового двигателя постоянного тока,CT,2024,,,1.0,"0,13ч",3.0,"2,23ч",2 days 18:15:00,3975.0,197.0,14,0.0161290322580645,Зима,0.0022225503376566,0
3,13162724,2024-01-03 22:35:00,Северная,"ОКТ, ТЧЭ-4",,,,Прочая неисправность стопорной планки буксовой гайки локомотива,CT,2024,,,,,,,2 days 18:50:00,4010.0,35.0,15,0.0173697270471464,Зима,0.0022225503376566,0
2,13202091,2024-01-03 23:19:00,Октябрьская,"ОКТ, ТЧЭ-26","2шт ч(к учету 1,97ч)",,,Прочая неисправность штуцера концевого крана,CT,2024,2.0,"1,97ч",,,,,2 days 19:34:00,4054.0,44.0,16,0.0186104218362282,Зима,0.0022225503376566,0
3,13162740,2024-01-04 01:36:00,Октябрьская,"ОКТ, ТЧЭ-22",,,,Засорение (замерзание) магистральной/ подводящих труб,CT,2024,,,,,,,2 days 21:51:00,4191.0,137.0,17,0.0198511166253101,Зима,0.0022225503376566,0
2,13162889,2024-01-04 04:20:00,Октябрьская,"ОКТ, ТЧЭ-1",,,"1шт ч(к учету 0,13)ч",Пережог простой струны контактной сети,CT,2024,,,,,1.0,"0,13ч",3 days 00:35:00,4355.0,164.0,18,0.021091811414392,Зима,0.0022225503376566,0
1,13164340,2024-01-04 19:10:00,Октябрьская,"ОКТ, ТЧЭ-22","17шт (к учету 16) ч(к учету 12,75ч)",,,Прочая неисправность главного вала контроллера машиниста,CT,2024,16.0,"12,75ч",,,,,3 days 15:25:00,5245.0,890.0,19,0.0223325062034739,Зима,0.0022225503376566,0
3,13166145,2024-01-04 21:33:00,Московская,"МОСК, ТЧЭ-5",,,,Прочая неисправность тифона,CT,2024,,,,,,,3 days 17:48:00,5388.0,143.0,20,0.0235732009925558,Зима,0.0022225503376566,0
3,13165732,2024-01-05 20:19:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Нарушение регулировки подачи песка,CT,2024,,,,,,,4 days 16:34:00,6754.0,1366.0,21,0.0248138957816377,Зима,0.0022225503376566,0
3,13165634,2024-01-05 22:00:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность трубопровода системы подачи масла,CT,2024,,,,,,,4 days 18:15:00,6855.0,101.0,22,0.0260545905707196,Зима,0.0022225503376566,0
2,13165911,2024-01-06 08:11:00,Октябрьская,"ОКТ, ТЧЭ-12",,"1шт ч(к учету 0,18ч)","1шт ч(к учету 0,13)ч","Прочая неисправность провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,1.0,"0,18ч",1.0,"0,13ч",5 days 04:26:00,7466.0,611.0,23,0.0272952853598014,Зима,0.0022225503376566,0
2,13166643,2024-01-06 21:45:00,Октябрьская,"ОКТ, ТЧЭ-5","5шт ч(к учету 2,1ч)",,,Износ угольной вставки токоприемника,CT,2024,5.0,"2,1ч",,,,,5 days 18:00:00,8280.0,814.0,24,0.0285359801488833,Зима,0.0022225503376566,0
3,13205564,2024-01-07 00:30:00,Октябрьская,"ОКТ, ТЧЭ-21",,,,Неисправность МСУД,CT,2024,,,,,,,5 days 20:45:00,8445.0,165.0,25,0.0297766749379652,Зима,0.0022225503376566,0
3,13166719,2024-01-07 01:30:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Потеря упругости пружины редукционного клапана масляного насоса,CT,2024,,,,,,,5 days 21:45:00,8505.0,60.0,26,0.0310173697270471,Зима,0.0022225503376566,0
3,13167057,2024-01-07 09:17:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность манжеты клапана песочницы,CT,2024,,,,,,,6 days 05:32:00,8972.0,467.0,27,0.032258064516129,Зима,0.0022225503376566,0
3,13167304,2024-01-07 10:49:00,Юго-Восточная,"МОСК, ТЧЭ-36",,,,Трещина трубки радиатора секции холодильника,CT,2024,,,,,,,6 days 07:04:00,9064.0,92.0,28,0.0334987593052109,Зима,0.0022225503376566,0
2,13203995,2024-01-07 19:30:00,Октябрьская,"ОКТ, ТЧЭ-28","2шт ч(к учету 0,98ч)",,,Прочая неисправность тормозной колодки тормозной рычажной передачи локомотива,CT,2024,2.0,"0,98ч",,,,,6 days 15:45:00,9585.0,521.0,29,0.0347394540942928,Зима,0.0022225503376566,0
3,13176861,2024-01-08 01:21:00,Октябрьская,"ОКТ, ТЧЭ-4",,,,Прочая неисправность всасывающей трубки топливного бака дизеля,CT,2024,,,,,,,6 days 21:36:00,9936.0,351.0,30,0.0359801488833746,Зима,0.0022225503376566,0
3,13173066,2024-01-08 05:00:00,Восточно-Сибирская,"В-СИБ, ТЧЭ-14",,,,Прочая неисправность корпуса поездного компрессора,CT,2024,,,,,,,7 days 01:15:00,10155.0,219.0,31,0.0372208436724565,Зима,0.0022225503376566,0
3,13167834,2024-01-08 05:10:00,Московская,"МОСК, ТЧЭ-36",,,,"Низкое сопротивление изоляции провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,,,,,7 days 01:25:00,10165.0,10.0,32,0.0384615384615384,Зима,0.0022225503376566,0
3,13167960,2024-01-08 09:10:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,"Прочая неисправность проводов, кабелей силовых цепей",CT,2024,,,,,,,7 days 05:25:00,10405.0,240.0,33,0.0397022332506203,Зима,0.0022225503376566,0
2,13168393,2024-01-08 18:37:00,Октябрьская,"ОКТ, ТЧЭ-26","1шт ч(к учету 0,82ч)",,,Прочая неисправность диафрагмы сигнализатора обрыва тормозной магистрали с датчиком,CT,2024,1.0,"0,82ч",,,,,7 days 14:52:00,10972.0,567.0,34,0.0409429280397022,Зима,0.0022225503376566,0
3,13168530,2024-01-09 00:00:00,Московская,"МОСК, ТЧЭ-36",,,,"Пробой изоляции провода, кабеля низковольтных цепей и цепей управления на корпус",CT,2024,,,,,,,7 days 20:15:00,11295.0,323.0,35,0.0421836228287841,Зима,0.0022225503376566,0
3,13169324,2024-01-09 11:49:00,Октябрьская,"ОКТ, ТЧЭ-4",,,,Прочая неисправность корпуса автосцепки локомотива,CT,2024,,,,,,,8 days 08:04:00,12004.0,709.0,36,0.043424317617866,Зима,0.0022225503376566,0
1,13170440,2024-01-10 00:54:00,Восточно-Сибирская,"В-СИБ, ТЧЭ-9","4шт ч(к учету 9,88ч)",,,Прочая неисправность замка автосцепки локомотива,CT,2024,4.0,"9,88ч",,,,,8 days 21:09:00,12789.0,785.0,37,0.0446650124069478,Зима,0.0022225503376566,0
3,13172602,2024-01-10 06:00:00,Свердловская,"СВЕРД, ТЧЭ-1",,,,Износ тормозной колодки тормозной рычажной передачи локомотива,CT,2024,,,,,,,9 days 02:15:00,13095.0,306.0,38,0.0459057071960297,Зима,0.0022225503376566,0
3,13171149,2024-01-10 10:22:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность манжеты тормозного цилиндра,CT,2024,,,,,,,9 days 06:37:00,13357.0,262.0,39,0.0471464019851116,Зима,0.0022225503376566,0
2,13172893,2024-01-10 21:56:00,Куйбышевская,"КБШ, ТЧЭ-12","2шт ч(к учету 1,15ч)",,,Нарушение регулировки подачи песка,CT,2024,2.0,"1,15ч",,,,,9 days 18:11:00,14051.0,694.0,40,0.0483870967741935,Зима,0.0022225503376566,0
3,13174485,2024-01-11 04:11:00,Куйбышевская,"КБШ, ТЧЭ-9",,,,Нарушение регулировки подачи песка,CT,2024,,,,,,,10 days 00:26:00,14426.0,375.0,41,0.0496277915632754,Зима,0.0022225503376566,0
2,13205705,2024-01-11 21:47:00,Октябрьская,"ОКТ, ТЧЭ-21","2шт ч(к учету 1,02ч)",,,Неисправность МСУД,CT,2024,2.0,"1,02ч",,,,,10 days 18:02:00,15482.0,1056.0,42,0.0508684863523573,Зима,0.0022225503376566,0
1,13175688,2024-01-11 23:40:00,Свердловская,"СВЕРД, ТЧЭ-15","8шт ч(к учету 23,47ч)",,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,8.0,"23,47ч",,,,,10 days 19:55:00,15595.0,113.0,43,0.0521091811414392,Зима,0.0022225503376566,0
3,13176853,2024-01-12 06:34:00,Московская,"ОКТ, ТЧЭ-1",,,,Нарушение регулировки подачи песка,CT,2024,,,,,,,11 days 02:49:00,16009.0,414.0,44,0.053349875930521,Зима,0.0022225503376566,0
3,13176175,2024-01-12 07:04:00,Западно-Сибирская,"З-СИБ, ТЧЭ-10",,,,Прочая неисправность регулировочных шпилек реле заземления,CT,2024,,,,,,,11 days 03:19:00,16039.0,30.0,45,0.0545905707196029,Зима,0.0022225503376566,0
2,13205713,2024-01-12 08:36:00,Октябрьская,"ОКТ, ТЧЭ-21",,"1шт ч(к учету 0,13ч)","2шт ч(к учету 0,22)ч",Неисправность МСУД,CT,2024,,,1.0,"0,13ч",2.0,"0,22ч",11 days 04:51:00,16131.0,92.0,46,0.0558312655086848,Зима,0.0022225503376566,0
3,13205714,2024-01-12 08:58:00,Октябрьская,"ОКТ, ТЧЭ-12","1шт ч(к учету 0,13ч)",,,Прочая неисправность манжеты клапана песочницы,CT,2024,1.0,"0,13ч",,,,,11 days 05:13:00,16153.0,22.0,47,0.0570719602977667,Зима,0.0022225503376566,0
1,13178022,2024-01-13 00:03:00,Забайкальская,"ЗАБ, ТЧЭ-5","11шт (к учету 10) ч(к учету 26,4ч)","5шт (к учету 4) ч(к учету 8,77ч)","5шт (к учету 4) ч(к учету 4,82)ч",Прочая неисправность манжеты клапана песочницы,CT,2024,10.0,"26,4ч",4.0,"8,77ч",4.0,"4,82ч",11 days 20:18:00,17058.0,905.0,48,0.0583126550868486,Зима,0.0022225503376566,0
1,13178228,2024-01-13 04:27:00,Октябрьская,"ОКТ, ТЧЭ-1",,"2шт (к учету 1) ч(к учету 3,15ч)",,Прочая неисправность всасывающей трубки топливного бака дизеля,CT,2024,,,1.0,"3,15ч",,,12 days 00:42:00,17322.0,264.0,49,0.0595533498759305,Зима,0.0022225503376566,0
3,13178994,2024-01-13 11:40:00,Октябрьская,"ОКТ, ТЧЭ-11",,,,Неисправность антенны,CT,2024,,,,,,,12 days 07:55:00,17755.0,433.0,50,0.0607940446650124,Зима,0.0022225503376566,0
3,13216433,2024-01-14 08:00:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,"Прочая неисправность провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,,,,,13 days 04:15:00,18975.0,1220.0,51,0.0620347394540942,Зима,0.0022225503376566,0
1,13179359,2024-01-14 10:53:00,Дальневосточная,"Д-ВОСТ, ТЧЭ-9","8шт (к учету 6) ч(к учету 11,03ч)",,,Прочая неисправность корпуса автосцепки локомотива,CT,2024,6.0,"11,03ч",,,,,13 days 07:08:00,19148.0,173.0,52,0.0632754342431761,Зима,0.0022225503376566,0
1,13179744,2024-01-14 14:46:00,Свердловская,"СВЕРД, ТЧЭ-15","24шт (к учету 13) ч(к учету 19,43ч)",,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,13.0,"19,43ч",,,,,13 days 11:01:00,19381.0,233.0,53,0.064516129032258,Зима,0.0022225503376566,0
3,13179554,2024-01-14 15:23:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность рукоятки клапана песочницы,CT,2024,,,,,,,13 days 11:38:00,19418.0,37.0,54,0.0657568238213399,Зима,0.0022225503376566,0
1,13179842,2024-01-14 22:50:00,Северная,"СЕВ, ТЧЭ-15","9шт ч(к учету 27,87ч)",,"7шт (к учету 4) ч(к учету 8,73)ч",Межвитковое замыкание включающей катушки главного выключателя,CT,2024,9.0,"27,87ч",,,4.0,"8,73ч",13 days 19:05:00,19865.0,447.0,55,0.0669975186104218,Зима,0.0022225503376566,0
1,13181381,2024-01-15 15:49:00,Свердловская,"СВЕРД, ТЧЭ-15","8шт (к учету 7) ч(к учету 13,62ч)",,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,7.0,"13,62ч",,,,,14 days 12:04:00,20884.0,1019.0,56,0.0682382133995037,Зима,0.0022225503376566,0
2,13181671,2024-01-15 20:14:00,Октябрьская,"ОКТ, ТЧЭ-11","1шт ч(к учету 0,98ч)",,,Прочая неисправность рукоятки клапана песочницы,CT,2024,1.0,"0,98ч",,,,,14 days 16:29:00,21149.0,265.0,57,0.0694789081885856,Зима,0.0022225503376566,0
3,13182687,2024-01-16 15:03:00,Куйбышевская,"КБШ, ТЧЭ-12",,,,Повреждение изоляции выводного кабеля выводной коробки тягового двигателя постоянного тока,CT,2024,,,,,,,15 days 11:18:00,22278.0,1129.0,58,0.0707196029776675,Зима,0.0022225503376566,0
2,13182923,2024-01-16 19:57:00,Октябрьская,"ОКТ, ТЧЭ-14","1шт ч(к учету 0,43ч)",,,"Повреждение, пробой изолятора выводной коробки тягового двигателя постоянного тока",CT,2024,1.0,"0,43ч",,,,,15 days 16:12:00,22572.0,294.0,59,0.0719602977667493,Зима,0.0022225503376566,0
3,13182997,2024-01-16 23:11:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,"Прочая неисправность проводов, кабелей силовых цепей",CT,2024,,,,,,,15 days 19:26:00,22766.0,194.0,60,0.0732009925558312,Зима,0.0022225503376566,0
3,13183102,2024-01-17 00:41:00,Свердловская,"СВЕРД, ТЧЭ-9",,,,Прочая неисправность воздухопровода тормозной магистрали,CT,2024,,,,,,,15 days 20:56:00,22856.0,90.0,61,0.0744416873449131,Зима,0.0022225503376566,0
3,13183095,2024-01-17 03:12:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность корпуса буксы локомотива,CT,2024,,,,,,,15 days 23:27:00,23007.0,151.0,62,0.075682382133995,Зима,0.0022225503376566,0
3,13183235,2024-01-17 05:40:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность уплотнения секции холодильника,CT,2024,,,,,,,16 days 01:55:00,23155.0,148.0,63,0.0769230769230769,Зима,0.0022225503376566,0
3,13183602,2024-01-17 08:00:00,Октябрьская,"ОКТ, ТЧЭ-21",,,,Прочая неисправность сильфона топливоподкачивающего насоса,CT,2024,,,,,,,16 days 04:15:00,23295.0,140.0,64,0.0781637717121588,Зима,0.0022225503376566,0
2,13185384,2024-01-17 09:42:00,Октябрьская,"ОКТ, ТЧЭ-22","1шт ч(к учету 0,9ч)",,,Нарушение регулировки подачи песка,CT,2024,1.0,"0,9ч",,,,,16 days 05:57:00,23397.0,102.0,65,0.0794044665012407,Зима,0.0022225503376566,0
2,13183742,2024-01-17 10:12:00,Забайкальская,"ЗАБ, ТЧЭ-11","2шт ч(к учету 0,65ч)","1шт ч(к учету 0,23ч)",,Неперевод стрелочного перевода по причине попадания постороннего предмета,CT,2024,2.0,"0,65ч",1.0,"0,23ч",,,16 days 06:27:00,23427.0,30.0,66,0.0806451612903225,Зима,0.0022225503376566,0
3,13185216,2024-01-18 11:22:00,Куйбышевская,"КБШ, ТЧЭ-14",,,,Ошибка проекта,CT,2024,,,,,,,17 days 07:37:00,24937.0,1510.0,67,0.0818858560794044,Зима,0.0022225503376566,0
3,13207263,2024-01-18 13:08:00,Октябрьская,"ОКТ, ТЧЭ-21",,,,Неисправность бесконтактного регулятора напряжения,CT,2024,,,,,,,17 days 09:23:00,25043.0,106.0,68,0.0831265508684863,Зима,0.0022225503376566,0
3,13185648,2024-01-18 23:59:00,Куйбышевская,"КБШ, ТЧЭ-14",,,,Прочая неисправность корпуса буксы локомотива,CT,2024,,,,,,,17 days 20:14:00,25694.0,651.0,69,0.0843672456575682,Зима,0.0022225503376566,0
3,13185689,2024-01-19 00:55:00,Западно-Сибирская,"З-СИБ, ТЧЭ-10",,,,Прочая неисправность рукоятки клапана песочницы,CT,2024,,,,,,,17 days 21:10:00,25750.0,56.0,70,0.0856079404466501,Зима,0.0022225503376566,0
3,13185857,2024-01-19 05:01:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность пневматического привода токоприемника,CT,2024,,,,,,,18 days 01:16:00,25996.0,246.0,71,0.086848635235732,Зима,0.0022225503376566,0
3,13186516,2024-01-19 07:18:00,Южно-Уральская,"Ю-УР, ТЧЭ-5",,,,Прочая неисправность обшивки корпуса кузова локомотива,CT,2024,,,,,,,18 days 03:33:00,26133.0,137.0,72,0.0880893300248139,Зима,0.0022225503376566,0
3,13186603,2024-01-19 09:30:00,Октябрьская,"ОКТ, ТЧЭ-26",,,,Неисправность переключателя,CT,2024,,,,,,,18 days 05:45:00,26265.0,132.0,73,0.0893300248138957,Зима,0.0022225503376566,0
2,13186419,2024-01-19 11:10:00,Красноярская,"КРАС, ТЧЭ-1","4шт ч(к учету 1,47ч)",,,Износ сетчатого цилиндра фильтра,CT,2024,4.0,"1,47ч",,,,,18 days 07:25:00,26365.0,100.0,74,0.0905707196029776,Зима,0.0022225503376566,0
3,13187246,2024-01-20 06:42:00,Красноярская,"КРАС, ТЧЭ-1",,,,"Переброс, круговой огонь в коллекторе тягового двигателя постоянного тока",CT,2024,,,,,,,19 days 02:57:00,27537.0,1172.0,75,0.0918114143920595,Зима,0.0022225503376566,0
2,13216263,2024-01-20 09:25:00,Октябрьская,"ОКТ, ТЧЭ-21","1шт ч(к учету 0,23ч)","1шт ч(к учету 0,15ч)",,Прочая неисправность блок-контактов реле боксования,CT,2024,1.0,"0,23ч",1.0,"0,15ч",,,19 days 05:40:00,27700.0,163.0,76,0.0930521091811414,Зима,0.0022225503376566,0
3,13187667,2024-01-20 12:50:00,Московская,"МОСК, ТЧЭ-6",,,,Прочая неисправность пневматического привода клапана продувки,CT,2024,,,,,,,19 days 09:05:00,27905.0,205.0,77,0.0942928039702233,Зима,0.0022225503376566,0
3,13187750,2024-01-20 17:58:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Неисправность кнопки,CT,2024,,,,,,,19 days 14:13:00,28213.0,308.0,78,0.0955334987593052,Зима,0.0022225503376566,0
3,13188023,2024-01-21 02:23:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность редукционного клапана поездного компрессора,CT,2024,,,,,,,19 days 22:38:00,28718.0,505.0,79,0.0967741935483871,Зима,0.0022225503376566,0
3,13188675,2024-01-21 11:56:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,"Прочая неисправность провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,,,,,20 days 08:11:00,29291.0,573.0,80,0.0980148883374689,Зима,0.0022225503376566,0
2,13188512,2024-01-21 12:40:00,Октябрьская,"ОКТ, ТЧЭ-25","2шт ч(к учету 1,35ч)",,,Коррозия привалочного фланца корпуса магистральной части,CT,2024,2.0,"1,35ч",,,,,20 days 08:55:00,29335.0,44.0,81,0.0992555831265508,Зима,0.0022225503376566,0
3,13188753,2024-01-21 20:03:00,Западно-Сибирская,"З-СИБ, ТЧЭ-10",,,,Ослабление гайки трубопровода главного резервуара,CT,2024,,,,,,,20 days 16:18:00,29778.0,443.0,82,0.1004962779156327,Зима,0.0022225503376566,0
3,13189708,2024-01-22 13:11:00,Свердловская,"СВЕРД, ТЧЭ-15",,,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,,,,,,,21 days 09:26:00,30806.0,1028.0,83,0.1017369727047146,Зима,0.0022225503376566,0
1,13189983,2024-01-22 15:49:00,Забайкальская,"ЗАБ, ТЧЭ-1","22шт ч(к учету 32,53ч)","2шт ч(к учету 2,37ч)",,Прочая неисправность валика тормозной рычажной передачи локомотива,CT,2024,22.0,"32,53ч",2.0,"2,37ч",,,21 days 12:04:00,30964.0,158.0,84,0.1029776674937965,Зима,0.0022225503376566,0
2,13190049,2024-01-22 20:22:00,Октябрьская,"ОКТ, ТЧЭ-1",,"1шт ч(к учету 0,13ч)",,Неисправность блока МПСУ,CT,2024,,,1.0,"0,13ч",,,21 days 16:37:00,31237.0,273.0,85,0.1042183622828784,Зима,0.0022225503376566,0
1,13190466,2024-01-22 22:55:00,Октябрьская,"ОКТ, ТЧЭ-12","8шт ч(к учету 13,5ч)",,,Прочая неисправность манжеты клапана песочницы,CT,2024,8.0,"13,5ч",,,,,21 days 19:10:00,31390.0,153.0,86,0.1054590570719603,Зима,0.0022225503376566,0
3,13190170,2024-01-23 01:06:00,Октябрьская,"ОКТ, ТЧЭ-22",,,,Прочая неисправность тяговой обмотки тягового трансформатора,CT,2024,,,,,,,21 days 21:21:00,31521.0,131.0,87,0.1066997518610421,Зима,0.0022225503376566,0
3,13191089,2024-01-23 08:31:00,Московская,"МОСК, ТЧЭ-36",,,,"Низкое сопротивление изоляции провода, кабеля низковольтных цепей и цепей управления",CT,2024,,,,,,,22 days 04:46:00,31966.0,445.0,88,0.107940446650124,Зима,0.0022225503376566,0
2,13192044,2024-01-24 01:10:00,Октябрьская,"ОКТ, ТЧЭ-22","1шт ч(к учету 0,53ч)",,,Износ хвостовика нижнего поршня пневматического реле авторежима,CT,2024,1.0,"0,53ч",,,,,22 days 21:25:00,32965.0,999.0,89,0.1091811414392059,Зима,0.0022225503376566,0
3,13192914,2024-01-24 14:43:00,Западно-Сибирская,"З-СИБ, ТЧЭ-7",,,,"Сдвиг, проворот бандажа колесной пары локомотива",CT,2024,,,,,,,23 days 10:58:00,33778.0,813.0,90,0.1104218362282878,Зима,0.0022225503376566,0
2,13193393,2024-01-25 01:06:00,Восточно-Сибирская,"В-СИБ, ТЧЭ-3","3шт ч(к учету 1,45ч)",,"3шт ч(к учету 0,63)ч","Внутренний монтаж, обрыв",CT,2024,3.0,"1,45ч",,,3.0,"0,63ч",23 days 21:21:00,34401.0,623.0,91,0.1116625310173697,Зима,0.0022225503376566,0
3,13193502,2024-01-25 03:38:00,Октябрьская,"ОКТ, ТЧЭ-14",,,,Прочая неисправность лопастного колеса водяного насоса охлаждения дизеля,CT,2024,,,,,,,23 days 23:53:00,34553.0,152.0,92,0.1129032258064516,Зима,0.0022225503376566,0
1,13193738,2024-01-25 06:36:00,Октябрьская,"ОКТ, ТЧЭ-28","5шт ч(к учету 8,88ч)","2шт ч(к учету 0,73ч)",,Слабая затяжка - сползание зажима КС-053 (питающий),CT,2024,5.0,"8,88ч",2.0,"0,73ч",,,24 days 02:51:00,34731.0,178.0,93,0.1141439205955335,Зима,0.0022225503376566,0
2,13194368,2024-01-25 13:59:00,Западно-Сибирская,"З-СИБ, ТЧЭ-14","5шт (к учету 4) ч(к учету 1,95ч)",,,"Код 14.2 Пробоксовки в виде местного износа и выкрашивания металла в местах термомеханических повреждений головки рельса из-за боксования, юза колес подвижного состава или нарушения режимов шлифования рельсошлифовальными поездами",CT,2024,4.0,"1,95ч",,,,,24 days 10:14:00,35174.0,443.0,94,0.1153846153846153,Зима,0.0022225503376566,0
1,13216282,2024-01-25 21:42:00,Октябрьская,"ОКТ, ТЧЭ-22","1шт ч(к учету 1,22ч)",,,Прочая неисправность контактора главного контроллера без дугогашения,CT,2024,1.0,"1,22ч",,,,,24 days 17:57:00,35637.0,463.0,95,0.1166253101736972,Зима,0.0022225503376566,0
